offset,Chord,NormalForm,PCsInNormalForm,file,Composer,measureNumber,beatNumber
288.3333333333330,<music21.chord.Chord A-2 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,145,1 1/3
288.6666666666670,<music21.chord.Chord B-2 E-4>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,145,1 2/3
289.0,<music21.chord.Chord E-3 B-3>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,145,2
289.5,<music21.chord.Chord E-3 C4>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,145,2 1/2
290.0,<music21.chord.Chord A-2 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,146,1
290.5,<music21.chord.Chord B-2 E-4>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,146,1 1/2
291.0,<music21.chord.Chord E-3 B-3>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,146,2
291.3333333333330,<music21.chord.Chord E-3 C4>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,146,2 1/3
291.6666666666670,<music21.chord.Chord E-3 D4>,"[0, 1]","[2, 3]",Simpson_Invention_no6.xml,Simpson,146,2 2/3
292.0,<music21.chord.Chord B-2 E-4>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,147,1
292.3333333333330,<music21.chord.Chord E-3 E-4>,[0],[3],Simpson_Invention_no6.xml,Simpson,147,1 1/3
292.6666666666670,<music21.chord.Chord G3 E-4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,147,1 2/3
293.0,<music21.chord.Chord B-3 F4>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,147,2
293.5,<music21.chord.Chord B-3 G4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,147,2 1/2
294.0,<music21.chord.Chord C3 E-4>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,148,1
294.5,<music21.chord.Chord A-3 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,148,1 1/2
295.0,<music21.chord.Chord B-3 F4>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,148,2
295.3333333333330,<music21.chord.Chord B-3 G4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,148,2 1/3
295.6666666666670,<music21.chord.Chord B-3 A-4>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,Simpson,148,2 2/3
296.0,<music21.chord.Chord D3 E-4>,"[0, 1]","[2, 3]",Simpson_Invention_no6.xml,Simpson,149,1
296.3333333333330,<music21.chord.Chord G3 E-4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,149,1 1/3
296.6666666666670,<music21.chord.Chord A-3 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,149,1 2/3
297.0,<music21.chord.Chord B-3 A-4>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,Simpson,149,2
297.5,<music21.chord.Chord B-3 B-4>,[0],[10],Simpson_Invention_no6.xml,Simpson,149,2 1/2
298.0,<music21.chord.Chord E-3 E-4>,[0],[3],Simpson_Invention_no6.xml,Simpson,150,1
298.5,<music21.chord.Chord A-3 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,150,1 1/2
299.0,<music21.chord.Chord B-3 B-4>,[0],[10],Simpson_Invention_no6.xml,Simpson,150,2
299.5,<music21.chord.Chord B-3 C5>,"[0, 2]","[10, 0]",Simpson_Invention_no6.xml,Simpson,150,2 1/2
300.0,<music21.chord.Chord F3 D5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,151,1
300.3333333333330,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,Simpson,151,1 1/3
300.6666666666670,<music21.chord.Chord A-3 D5>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,Simpson,151,1 2/3
301.0,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,151,2
301.3333333333330,<music21.chord.Chord B-3 C5>,"[0, 2]","[10, 0]",Simpson_Invention_no6.xml,Simpson,151,2 1/3
301.6666666666670,<music21.chord.Chord B-3 B-4>,[0],[10],Simpson_Invention_no6.xml,Simpson,151,2 2/3
302.0,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,152,1
302.5,<music21.chord.Chord A-3 E-5>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,Simpson,152,1 1/2
303.0,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,152,2
303.5,<music21.chord.Chord B-3 C5>,"[0, 2]","[10, 0]",Simpson_Invention_no6.xml,Simpson,152,2 1/2
304.0,<music21.chord.Chord A-3 F5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,Simpson,153,1
304.3333333333330,<music21.chord.Chord B-3 F5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,153,1 1/3
304.6666666666670,<music21.chord.Chord C4 F5>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,Simpson,153,1 2/3
305.0,<music21.chord.Chord B-3 F5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,153,2
305.3333333333330,<music21.chord.Chord B-3 E-5>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,153,2 1/3
305.6666666666670,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,153,2 2/3
306.0,<music21.chord.Chord B-2 G5>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,154,1
306.3333333333330,<music21.chord.Chord E-3 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,154,1 1/3
306.6666666666670,<music21.chord.Chord F3 G5>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,Simpson,154,1 2/3
307.0,<music21.chord.Chord B-3 F5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,154,2
307.5,<music21.chord.Chord B-3 E-5>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,154,2 1/2
308.0,<music21.chord.Chord C3 A-5>,"[0, 4]","[8, 0]",Simpson_Invention_no6.xml,Simpson,155,1
308.3333333333330,<music21.chord.Chord F3 A-5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,Simpson,155,1 1/3
308.6666666666670,<music21.chord.Chord C4 A-5>,"[0, 4]","[8, 0]",Simpson_Invention_no6.xml,Simpson,155,1 2/3
309.0,<music21.chord.Chord D4 A-5>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,Simpson,155,2
309.3333333333330,<music21.chord.Chord D4 G5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,Simpson,155,2 1/3
309.6666666666670,<music21.chord.Chord D4 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,155,2 2/3
310.0,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,156,1
310.5,<music21.chord.Chord E-4 E-5>,[0],[3],Simpson_Invention_no6.xml,Simpson,156,1 1/2
311.0,<music21.chord.Chord A-3 C5>,"[0, 4]","[8, 0]",Simpson_Invention_no6.xml,Simpson,156,2
311.5,<music21.chord.Chord A-3 F5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,Simpson,156,2 1/2
312.0,<music21.chord.Chord G3 B-5>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,157,1
312.5,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,157,1 1/2
313.0,<music21.chord.Chord A-3 C5>,"[0, 4]","[8, 0]",Simpson_Invention_no6.xml,Simpson,157,2
313.5,<music21.chord.Chord A-3 A-5>,[0],[8],Simpson_Invention_no6.xml,Simpson,157,2 1/2
314.0,<music21.chord.Chord B-3 F5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,158,1
314.3333333333330,<music21.chord.Chord B-3 E-5>,"[0, 5]","[10, 3]",Simpson_Invention_no6.xml,Simpson,158,1 1/3
314.6666666666670,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,158,1 2/3
315.0,<music21.chord.Chord B-2 C5>,"[0, 2]","[10, 0]",Simpson_Invention_no6.xml,Simpson,158,2
315.3333333333330,<music21.chord.Chord B-2 B-4>,[0],[10],Simpson_Invention_no6.xml,Simpson,158,2 1/3
