offset,Chord,NormalForm,PCsinNormalForm,file,Composer,MeasureNumber,MeasureCount
297.625,<music21.chord.Chord E4 F#4>,"[0, 2]","[4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
298.0,<music21.chord.Chord E4 F#4 C3 B-3>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
298.625,<music21.chord.Chord C3 B-3>,"[0, 2]","[10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
299.0,<music21.chord.Chord E4 G4>,"[0, 3]","[4, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
300.0,<music21.chord.Chord E4 G4 C3 B-3>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
300.625,<music21.chord.Chord E4 G4>,"[0, 3]","[4, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
301.0,<music21.chord.Chord E4 G4 C3 B-3>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
302.0,<music21.chord.Chord E-4 G4>,"[0, 4]","[3, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
303.0,<music21.chord.Chord E-4 G4 C3 A3>,"[0, 2, 5, 8]","[7, 9, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
303.5,<music21.chord.Chord E-4 G4>,"[0, 4]","[3, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
304.0,<music21.chord.Chord E-4 G4 C3 A3>,"[0, 2, 5, 8]","[7, 9, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
304.625,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
305.0,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
306.0,<music21.chord.Chord E-4 G#4 C3 A3>,"[0, 1, 4, 7]","[8, 9, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
306.625,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
307.0,<music21.chord.Chord E-4 G#4 C3 A3>,"[0, 1, 4, 7]","[8, 9, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
307.375,<music21.chord.Chord G#4 C3 A3>,"[0, 1, 4]","[8, 9, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
308.0,<music21.chord.Chord E4 G#4 E3 B3>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
308.625,<music21.chord.Chord E3 B3>,"[0, 5]","[11, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
309.0,<music21.chord.Chord C#5 E3 B3>,"[0, 2, 5]","[11, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
309.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
310.0,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
311.0,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
312.0,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
313.0,<music21.chord.Chord G4>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
314.0,<music21.chord.Chord C#4 F4 C#3 G#3>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
314.5,<music21.chord.Chord C#3 G#3>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
315.0,<music21.chord.Chord E4>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
316.0,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
317.0,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
318.0,<music21.chord.Chord B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
319.0,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
320.0,<music21.chord.Chord G#3 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
320.375,<music21.chord.Chord E2 B2>,"[0, 5]","[11, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
321.0,<music21.chord.Chord G3>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
322.0,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
323.0,<music21.chord.Chord B2>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
324.0,<music21.chord.Chord G#2>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
325.0,<music21.chord.Chord G2>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
326.0,<music21.chord.Chord G#3 E4 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
328.5,<music21.chord.Chord G#3 E4 E2>,"[0, 4]","[4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
328.625,<music21.chord.Chord E2>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
329.0,<music21.chord.Chord F3 C#4 C#2 G#2>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
334.5,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
335.0,<music21.chord.Chord F3 C#4 C#2 G#2>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
337.625,<music21.chord.Chord C#2 G#2>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
337.75,<music21.chord.Chord G#2>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
338.0,<music21.chord.Chord B3 G#3 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
350.875,<music21.chord.Chord B3 G#3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
