offset,Chord,NormalForm,PCsInNormalForm,file,Phrase Boundary,Measure Number,Measure Count
309.6666667,<music21.chord.Chord B-4 D4 G4>,"[0, 3, 7]","[7, 10, 2]",Rhapsody 79 2 G minor.mid,,,
309.7916667,<music21.chord.Chord B-4 G4>,"[0, 3]","[7, 10]",Rhapsody 79 2 G minor.mid,,,
310,<music21.chord.Chord E-4 B-4 G4>,"[0, 4, 7]","[3, 7, 10]",Rhapsody 79 2 G minor.mid,,,
310.0416667,<music21.chord.Chord E-4 G4>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
310.25,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
310.75,<music21.chord.Chord D5 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
311.125,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
311.5,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
312,<music21.chord.Chord F#2 F#4 F#3 F#1>,[0],[6],Rhapsody 79 2 G minor.mid,,,
312.125,<music21.chord.Chord D4 D2 F#2 F#4 F#3 F#1>,"[0, 4]","[2, 6]",Rhapsody 79 2 G minor.mid,,,
312.25,<music21.chord.Chord F#2 F#4 F#3 F#1 D2>,"[0, 4]","[2, 6]",Rhapsody 79 2 G minor.mid,,,
312.375,<music21.chord.Chord E-4 F#2 F#4 F#3 F#1>,"[0, 3]","[3, 6]",Rhapsody 79 2 G minor.mid,,,
312.625,<music21.chord.Chord F#1 E-4>,"[0, 3]","[3, 6]",Rhapsody 79 2 G minor.mid,,,
312.75,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
313.25,<music21.chord.Chord F4 F3 F2 F1 D2 D4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
313.625,<music21.chord.Chord F4 F3 F2>,[0],[5],Rhapsody 79 2 G minor.mid,,,
313.75,<music21.chord.Chord E-4 F4>,"[0, 2]","[3, 5]",Rhapsody 79 2 G minor.mid,,,
314,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
314.125,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
314.25,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
314.375,<music21.chord.Chord B-4 D4 F4>,"[0, 4, 7]","[10, 2, 5]",Rhapsody 79 2 G minor.mid,,,
314.625,<music21.chord.Chord F4 B-4>,"[0, 5]","[5, 10]",Rhapsody 79 2 G minor.mid,,,
314.75,<music21.chord.Chord E-4 F4>,"[0, 2]","[3, 5]",Rhapsody 79 2 G minor.mid,,,
314.875,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
315,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
315.5,<music21.chord.Chord D5 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
315.625,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
315.875,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
316.125,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
316.625,<music21.chord.Chord D1>,[0],[2],Rhapsody 79 2 G minor.mid,,,
316.6666667,<music21.chord.Chord D2 D3 D1>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317,<music21.chord.Chord D4 D1 D2 D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.0416667,<music21.chord.Chord D1 D2 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.125,<music21.chord.Chord D2 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.1666667,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.3333333,<music21.chord.Chord D3 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.375,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
317.875,<music21.chord.Chord G4 G1 D4 G2 D2>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
318,<music21.chord.Chord G3 G4 G1 D4 G2 D2>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
318.25,<music21.chord.Chord G4 G2 D2 G3>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
318.375,<music21.chord.Chord E-4 G4 G3>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
318.5,<music21.chord.Chord G4 G3>,[0],[7],Rhapsody 79 2 G minor.mid,,,
318.6666667,<music21.chord.Chord D4 G4 G3>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
318.75,<music21.chord.Chord G4 D4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
318.7916667,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
319.125,<music21.chord.Chord D4 B-4 G4>,"[0, 3, 7]","[7, 10, 2]",Rhapsody 79 2 G minor.mid,,,
319.4583333,<music21.chord.Chord G4 B-4>,"[0, 3]","[7, 10]",Rhapsody 79 2 G minor.mid,,,
319.5,<music21.chord.Chord E-4 G4 B-4>,"[0, 4, 7]","[3, 7, 10]",Rhapsody 79 2 G minor.mid,,,
319.625,<music21.chord.Chord G4 E-4>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
319.75,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
319.875,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
320.125,<music21.chord.Chord D5 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
320.25,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
320.5,<music21.chord.Chord E-4 G4 D4>,"[0, 1, 5]","[2, 3, 7]",Rhapsody 79 2 G minor.mid,,,
320.5833333,<music21.chord.Chord G4 E-4>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
320.75,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
320.875,<music21.chord.Chord D4 E-4>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
321.125,<music21.chord.Chord A2 A1 A4 A3 D4 D2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
321.4583333,<music21.chord.Chord A2 A1 A4 A3 D2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
321.5,<music21.chord.Chord E-4 A2 A1 A4 A3 D2>,"[0, 5, 6]","[9, 2, 3]",Rhapsody 79 2 G minor.mid,,,
321.625,<music21.chord.Chord A2 A1 A4 A3 E-4>,"[0, 6]","[3, 9]",Rhapsody 79 2 G minor.mid,,,
321.75,<music21.chord.Chord A4 A3 E-4>,"[0, 6]","[3, 9]",Rhapsody 79 2 G minor.mid,,,
321.875,<music21.chord.Chord D4 A4 A3>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
322.25,<music21.chord.Chord B-4 B-3 D4 B-1 B-2>,"[0, 4]","[10, 2]",Rhapsody 79 2 G minor.mid,,,
322.3333333,<music21.chord.Chord D2 B-4 B-3 D4 B-1 B-2>,"[0, 4]","[10, 2]",Rhapsody 79 2 G minor.mid,,,
322.625,<music21.chord.Chord E-4 B-4 B-2 D2>,"[0, 4, 5]","[10, 2, 3]",Rhapsody 79 2 G minor.mid,,,
322.6666667,<music21.chord.Chord B-4 E-4 B-2>,"[0, 5]","[10, 3]",Rhapsody 79 2 G minor.mid,,,
322.75,<music21.chord.Chord B-4 E-4>,"[0, 5]","[10, 3]",Rhapsody 79 2 G minor.mid,,,
323,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
323.3333333,<music21.chord.Chord D4 D5>,[0],[2],Rhapsody 79 2 G minor.mid,,,
323.6666667,<music21.chord.Chord E-4 D4 D5>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
323.7083333,<music21.chord.Chord D5 E-4>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
324,<music21.chord.Chord D4 D5 E-4>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
324.0416667,<music21.chord.Chord D4 D5>,[0],[2],Rhapsody 79 2 G minor.mid,,,
324.0833333,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
324.3333333,<music21.chord.Chord G5>,[0],[7],Rhapsody 79 2 G minor.mid,,,
324.375,<music21.chord.Chord D4 G5>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
324.5833333,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
324.6666667,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
325,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
325.375,<music21.chord.Chord D3 D4 D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
325.7083333,<music21.chord.Chord D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
325.75,<music21.chord.Chord D5 D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
325.875,<music21.chord.Chord D5>,[0],[2],Rhapsody 79 2 G minor.mid,,,
326.125,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
326.625,<music21.chord.Chord G#4 G#2 G#3 G#1 D4 D2>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
327,<music21.chord.Chord G#4 G#3>,[0],[8],Rhapsody 79 2 G minor.mid,,,
327.125,<music21.chord.Chord E4 G#4 G#3>,"[0, 4]","[4, 8]",Rhapsody 79 2 G minor.mid,,,
327.25,<music21.chord.Chord G#4 E4>,"[0, 4]","[4, 8]",Rhapsody 79 2 G minor.mid,,,
327.4583333,<music21.chord.Chord G#4>,[0],[8],Rhapsody 79 2 G minor.mid,,,
327.5,<music21.chord.Chord D4 G#4>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
327.75,<music21.chord.Chord G#4>,[0],[8],Rhapsody 79 2 G minor.mid,,,
327.875,<music21.chord.Chord D4 D5 G#4>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
328.25,<music21.chord.Chord G#4 D5>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
328.3333333,<music21.chord.Chord E4 G#4 D5>,"[0, 2, 6]","[2, 4, 8]",Rhapsody 79 2 G minor.mid,,,
328.5,<music21.chord.Chord G#4 E4>,"[0, 4]","[4, 8]",Rhapsody 79 2 G minor.mid,,,
328.625,<music21.chord.Chord D4 G#4 E4>,"[0, 2, 6]","[2, 4, 8]",Rhapsody 79 2 G minor.mid,,,
328.6666667,<music21.chord.Chord G#4 D4>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
328.75,<music21.chord.Chord G#4>,[0],[8],Rhapsody 79 2 G minor.mid,,,
329,<music21.chord.Chord F5 D4 G#4>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
329.125,<music21.chord.Chord G#4 D4>,"[0, 6]","[2, 8]",Rhapsody 79 2 G minor.mid,,,
329.3333333,<music21.chord.Chord G#4>,[0],[8],Rhapsody 79 2 G minor.mid,,,
329.375,<music21.chord.Chord E4 G#4>,"[0, 4]","[4, 8]",Rhapsody 79 2 G minor.mid,,,
329.5,<music21.chord.Chord E4>,[0],[4],Rhapsody 79 2 G minor.mid,,,
329.75,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
330.125,<music21.chord.Chord D4 A3 A4 A2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
330.25,<music21.chord.Chord A1 D2 D4 A3 A4 A2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
330.5,<music21.chord.Chord A3 A4 A2 A1 D2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
330.625,<music21.chord.Chord A1 D2>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
330.6666667,<music21.chord.Chord E4 A1 D2>,"[0, 2, 7]","[2, 4, 9]",Rhapsody 79 2 G minor.mid,,,
330.75,<music21.chord.Chord E4>,[0],[4],Rhapsody 79 2 G minor.mid,,,
331,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
331.5,<music21.chord.Chord D2 D3 D1>,[0],[2],Rhapsody 79 2 G minor.mid,,,
331.75,<music21.chord.Chord D2 D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
331.875,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
332.125,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
332.5,<music21.chord.Chord A4>,[0],[9],Rhapsody 79 2 G minor.mid,,,
332.625,<music21.chord.Chord D3 A4>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
332.875,<music21.chord.Chord D4 A4>,"[0, 5]","[9, 2]",Rhapsody 79 2 G minor.mid,,,
333,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
333.125,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
333.625,<music21.chord.Chord D3 D5>,[0],[2],Rhapsody 79 2 G minor.mid,,,
333.75,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
334,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
334.3333333,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
334.875,<music21.chord.Chord D4 D1 D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
335.25,<music21.chord.Chord E-4 D2>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
335.375,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
335.625,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
336,<music21.chord.Chord G2 G1 D2 D4 G4 G3>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
336.3333333,<music21.chord.Chord G2 G4 G3>,[0],[7],Rhapsody 79 2 G minor.mid,,,
336.375,<music21.chord.Chord E-4 G2 G4 G3>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
336.5,<music21.chord.Chord E-4 G4 G3>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
336.625,<music21.chord.Chord G4 G3>,[0],[7],Rhapsody 79 2 G minor.mid,,,
336.6666667,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
336.75,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
336.875,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
337.125,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
337.25,<music21.chord.Chord B4 D4 G4>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
337.5,<music21.chord.Chord B4 G4>,"[0, 4]","[7, 11]",Rhapsody 79 2 G minor.mid,,,
337.625,<music21.chord.Chord E-4 B4 G4>,"[0, 4, 8]","[3, 7, 11]",Rhapsody 79 2 G minor.mid,,,
337.75,<music21.chord.Chord B4 G4>,"[0, 4]","[7, 11]",Rhapsody 79 2 G minor.mid,,,
337.875,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
338,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
338.25,<music21.chord.Chord D4 D5 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
338.375,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
338.5,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
338.625,<music21.chord.Chord E-4 G4>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
338.875,<music21.chord.Chord D4 E-4 G4>,"[0, 1, 5]","[2, 3, 7]",Rhapsody 79 2 G minor.mid,,,
339,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
339.3333333,<music21.chord.Chord G#3 G#4 F2 F1>,"[0, 3]","[5, 8]",Rhapsody 79 2 G minor.mid,,,
339.375,<music21.chord.Chord D2 D4 G#3 G#4 F2 F1>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
339.5,<music21.chord.Chord G#3 G#4 F2 F1 D2>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
339.7083333,<music21.chord.Chord G#3 G#4 F2 F1>,"[0, 3]","[5, 8]",Rhapsody 79 2 G minor.mid,,,
339.875,<music21.chord.Chord E-4 G#3 G#4 F2 F1>,"[0, 2, 5]","[3, 5, 8]",Rhapsody 79 2 G minor.mid,,,
339.9583333,<music21.chord.Chord G#3 E-4>,"[0, 5]","[3, 8]",Rhapsody 79 2 G minor.mid,,,
340.125,<music21.chord.Chord G#3>,[0],[8],Rhapsody 79 2 G minor.mid,,,
340.5,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
340.625,<music21.chord.Chord D4 F3 G#2 G#1 D2 F4>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
341,<music21.chord.Chord E-4 F4 D4 F3 G#2 G#1 D2>,"[0, 1, 3, 6]","[2, 3, 5, 8]",Rhapsody 79 2 G minor.mid,,,
341.125,<music21.chord.Chord F4 G#2 G#1 D2 E-4>,"[0, 1, 3, 6]","[2, 3, 5, 8]",Rhapsody 79 2 G minor.mid,,,
341.3333333,<music21.chord.Chord F4 G#2 G#1 D2>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
341.375,<music21.chord.Chord D4 F4 G#2 G#1 D2>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
341.5,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
341.6666667,<music21.chord.Chord B4 D4 F4>,"[0, 3, 6]","[11, 2, 5]",Rhapsody 79 2 G minor.mid,,,
342,<music21.chord.Chord E-4 F4 B4>,"[0, 4, 6]","[11, 3, 5]",Rhapsody 79 2 G minor.mid,,,
342.25,<music21.chord.Chord F4 B4>,"[0, 6]","[5, 11]",Rhapsody 79 2 G minor.mid,,,
342.2916667,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
342.3333333,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
342.4583333,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
342.6666667,<music21.chord.Chord D5 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
342.75,<music21.chord.Chord D4 F4 D5>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
342.7916667,<music21.chord.Chord F4 D4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
343,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
343.3333333,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
343.6666667,<music21.chord.Chord D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
343.75,<music21.chord.Chord D1 D3 B-3 D2>,"[0, 4]","[10, 2]",Rhapsody 79 2 G minor.mid,,,
343.875,<music21.chord.Chord D2 D1 D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344,<music21.chord.Chord D4 D2 D1>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344.0833333,<music21.chord.Chord D2 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344.1666667,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344.3333333,<music21.chord.Chord D3 D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344.375,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
344.75,<music21.chord.Chord G2 G4 D4 G1 D2 G3>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
345.125,<music21.chord.Chord E-4 G4 G3>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
345.4583333,<music21.chord.Chord G4 G3>,[0],[7],Rhapsody 79 2 G minor.mid,,,
345.5,<music21.chord.Chord D4 G4 G3>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
345.625,<music21.chord.Chord G4 G3>,[0],[7],Rhapsody 79 2 G minor.mid,,,
345.875,<music21.chord.Chord B4 D4 G4 G3>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
346.125,<music21.chord.Chord B4 G4 D4>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
346.2083333,<music21.chord.Chord B4 G4>,"[0, 4]","[7, 11]",Rhapsody 79 2 G minor.mid,,,
346.25,<music21.chord.Chord E-4 B4 G4>,"[0, 4, 8]","[3, 7, 11]",Rhapsody 79 2 G minor.mid,,,
346.5,<music21.chord.Chord D4 B4 G4 E-4>,"[0, 4, 7, 8]","[7, 11, 2, 3]",Rhapsody 79 2 G minor.mid,,,
346.5416667,<music21.chord.Chord G4 E-4 D4>,"[0, 1, 5]","[2, 3, 7]",Rhapsody 79 2 G minor.mid,,,
346.625,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
346.875,<music21.chord.Chord D5 D4 G4>,"[0, 5]","[2, 7]",Rhapsody 79 2 G minor.mid,,,
347.125,<music21.chord.Chord G4>,[0],[7],Rhapsody 79 2 G minor.mid,,,
347.25,<music21.chord.Chord E-4 G4>,"[0, 4]","[3, 7]",Rhapsody 79 2 G minor.mid,,,
347.625,<music21.chord.Chord D4 E-4>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
347.875,<music21.chord.Chord G#3 G#4 F1 D2>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
348,<music21.chord.Chord F2 F1 D4 G#3 G#4 D2>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
348.375,<music21.chord.Chord E-4 F2 F1>,"[0, 2]","[3, 5]",Rhapsody 79 2 G minor.mid,,,
348.625,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
348.75,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
349.125,<music21.chord.Chord G#2 D4 F3>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
349.25,<music21.chord.Chord F4 G#1 D4 D2 G#2 F3>,"[0, 3, 6]","[2, 5, 8]",Rhapsody 79 2 G minor.mid,,,
349.625,<music21.chord.Chord E-4 G#2 D4 F3 F4>,"[0, 1, 3, 6]","[2, 3, 5, 8]",Rhapsody 79 2 G minor.mid,,,
349.75,<music21.chord.Chord F4 E-4>,"[0, 2]","[3, 5]",Rhapsody 79 2 G minor.mid,,,
350,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
350.125,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
350.375,<music21.chord.Chord B4 D4 F4>,"[0, 3, 6]","[11, 2, 5]",Rhapsody 79 2 G minor.mid,,,
350.7083333,<music21.chord.Chord B4 F4>,"[0, 6]","[5, 11]",Rhapsody 79 2 G minor.mid,,,
350.75,<music21.chord.Chord E-4 B4 F4>,"[0, 4, 6]","[11, 3, 5]",Rhapsody 79 2 G minor.mid,,,
351,<music21.chord.Chord D4 B4 F4>,"[0, 3, 6]","[11, 2, 5]",Rhapsody 79 2 G minor.mid,,,
351.125,<music21.chord.Chord F4>,[0],[5],Rhapsody 79 2 G minor.mid,,,
351.375,<music21.chord.Chord D5 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
351.5,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rhapsody 79 2 G minor.mid,,,
351.75,<music21.chord.Chord E-4>,[0],[3],Rhapsody 79 2 G minor.mid,,,
352,<music21.chord.Chord D4 E-4>,"[0, 1]","[2, 3]",Rhapsody 79 2 G minor.mid,,,
352.0833333,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
352.375,<music21.chord.Chord D2 D1 D3 B-3>,"[0, 4]","[10, 2]",Rhapsody 79 2 G minor.mid,,,
352.625,<music21.chord.Chord D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
352.6666667,<music21.chord.Chord D4 D2>,[0],[2],Rhapsody 79 2 G minor.mid,,,
352.75,<music21.chord.Chord D4>,[0],[2],Rhapsody 79 2 G minor.mid,,,
353,<music21.chord.Chord D3>,[0],[2],Rhapsody 79 2 G minor.mid,,,
353.5,<music21.chord.Chord B4 B3 D4 G2 G1>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
353.75,<music21.chord.Chord B4 B3 D4 G2>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
353.875,<music21.chord.Chord B4 B3 D4>,"[0, 3]","[11, 2]",Rhapsody 79 2 G minor.mid,,,
354,<music21.chord.Chord E4 B4 B3>,"[0, 5]","[11, 4]",Rhapsody 79 2 G minor.mid,,,
354.25,<music21.chord.Chord D4 B4 B3 E4>,"[0, 3, 5]","[11, 2, 4]",Rhapsody 79 2 G minor.mid,,,
354.3333333,<music21.chord.Chord B4 B3 D4>,"[0, 3]","[11, 2]",Rhapsody 79 2 G minor.mid,,,
354.375,<music21.chord.Chord B4 B3>,[0],[11],Rhapsody 79 2 G minor.mid,,,
354.625,<music21.chord.Chord D5 D4 B4 B3>,"[0, 3]","[11, 2]",Rhapsody 79 2 G minor.mid,,,
354.875,<music21.chord.Chord E4 B4 B3 D5 D4>,"[0, 3, 5]","[11, 2, 4]",Rhapsody 79 2 G minor.mid,,,
354.9583333,<music21.chord.Chord B4 B3 D5 E4>,"[0, 3, 5]","[11, 2, 4]",Rhapsody 79 2 G minor.mid,,,
355.125,<music21.chord.Chord D4 B4 B3 D5 E4>,"[0, 3, 5]","[11, 2, 4]",Rhapsody 79 2 G minor.mid,,,
355.25,<music21.chord.Chord B4 B3 D5>,"[0, 3]","[11, 2]",Rhapsody 79 2 G minor.mid,,,
355.375,<music21.chord.Chord B4 B3>,[0],[11],Rhapsody 79 2 G minor.mid,,,
355.625,<music21.chord.Chord F5 D4 B4 B3>,"[0, 3, 6]","[11, 2, 5]",Rhapsody 79 2 G minor.mid,,,
355.75,<music21.chord.Chord B4 B3 D4>,"[0, 3]","[11, 2]",Rhapsody 79 2 G minor.mid,,,
355.875,<music21.chord.Chord E4>,[0],[4],Rhapsody 79 2 G minor.mid,,,
356.25,<music21.chord.Chord D4 E4>,"[0, 2]","[2, 4]",Rhapsody 79 2 G minor.mid,,,
356.5,<music21.chord.Chord B4 G2 G1 B3 D4>,"[0, 4, 7]","[7, 11, 2]",Rhapsody 79 2 G minor.mid,,,
356.8333333,<music21.chord.Chord B4 G2 G1 B3>,"[0, 4]","[7, 11]",Rhapsody 79 2 G minor.mid,,,
