offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
121.25,<music21.chord.Chord E-5 B5 E-6 G#2 G#3>,"[0, 3, 7]","[8, 11, 3]",Humoresque in B Op101No2 B major.mid,,61,2
121.5,<music21.chord.Chord E5 B5 E6 G#3 B3>,"[0, 4, 7]","[4, 8, 11]",Humoresque in B Op101No2 B major.mid,,61,2
121.75,<music21.chord.Chord E-5 B5 E-6 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Humoresque in B Op101No2 B major.mid,,61,2
122.0,<music21.chord.Chord B-4 F#5 B-5 E-2 E-3>,"[0, 3, 7]","[3, 6, 10]",Humoresque in B Op101No2 B major.mid,,62,1
122.25,<music21.chord.Chord B4 F#5 B5 E-2 E-3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,62,1
122.5,<music21.chord.Chord C#5 F#5 C#6 E-3 F#3>,"[0, 2, 5]","[1, 3, 6]",Humoresque in B Op101No2 B major.mid,,62,1
122.75,<music21.chord.Chord B4 F#5 B5 E-3 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,62,1
123.0,<music21.chord.Chord G4 E5 G5 C#2 C#3>,"[0, 3, 6]","[1, 4, 7]",Humoresque in B Op101No2 B major.mid,,62,2
123.25,<music21.chord.Chord G#4 E5 G#5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Humoresque in B Op101No2 B major.mid,,62,2
123.5,<music21.chord.Chord B-4 E5 B-5 C#3 E3 B3>,"[0, 1, 3, 6]","[10, 11, 1, 4]",Humoresque in B Op101No2 B major.mid,,62,2
123.75,<music21.chord.Chord G#4 E5 G#5 C#3 E3 B3>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Humoresque in B Op101No2 B major.mid,,62,2
124.0,<music21.chord.Chord C4 C5 F#1 F#2>,"[0, 6]","[0, 6]",Humoresque in B Op101No2 B major.mid,,63,1
124.25,<music21.chord.Chord C#4 C#5 F#1 F#2>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,63,1
124.5,<music21.chord.Chord E-4 E-5 E3 B-3>,"[0, 5, 6]","[10, 3, 4]",Humoresque in B Op101No2 B major.mid,,63,1
124.75,<music21.chord.Chord E4 E5 E3 B-3>,"[0, 6]","[4, 10]",Humoresque in B Op101No2 B major.mid,,63,1
125.0,<music21.chord.Chord F#4 F#5 E3 B-3>,"[0, 2, 6]","[4, 6, 10]",Humoresque in B Op101No2 B major.mid,,63,2
125.25,<music21.chord.Chord B-4 B-5 E3 B-3>,"[0, 6]","[4, 10]",Humoresque in B Op101No2 B major.mid,,63,2
125.5,<music21.chord.Chord E-5 F#5 E-6 F#2 F#3>,"[0, 3]","[3, 6]",Humoresque in B Op101No2 B major.mid,,63,2
125.75,<music21.chord.Chord C#5 F#5 C#6 E3 B-3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Humoresque in B Op101No2 B major.mid,,63,2
125.875,<music21.chord.Chord E-5 F#5 C#6 E3 B-3>,"[0, 3, 5, 6, 8]","[10, 1, 3, 4, 6]",Humoresque in B Op101No2 B major.mid,,63,2
126.0,<music21.chord.Chord C#6 E-5 B1 F#2>,"[0, 2, 4, 7]","[11, 1, 3, 6]",Humoresque in B Op101No2 B major.mid,,64,1
126.25,<music21.chord.Chord E-5 C#6 B2>,"[0, 2, 4]","[11, 1, 3]",Humoresque in B Op101No2 B major.mid,,64,1
126.375,<music21.chord.Chord E-5 C#6 E-3 B2>,"[0, 2, 4]","[11, 1, 3]",Humoresque in B Op101No2 B major.mid,,64,1
126.5,<music21.chord.Chord E-5 C#6 E-3>,"[0, 2]","[1, 3]",Humoresque in B Op101No2 B major.mid,,64,1
126.625,<music21.chord.Chord E-5 C#6 F#3>,"[0, 2, 5]","[1, 3, 6]",Humoresque in B Op101No2 B major.mid,,64,1
126.75,<music21.chord.Chord B4 E-5 C#6 B3 F#3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",Humoresque in B Op101No2 B major.mid,,64,1
126.875,<music21.chord.Chord E-5 F#5 C#6 B4 B3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",Humoresque in B Op101No2 B major.mid,,64,1
127.0,<music21.chord.Chord B5 B4 E-4 F#4>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,64,2
127.25,<music21.chord.Chord B5 B4>,[0],[11],Humoresque in B Op101No2 B major.mid,,64,2
127.5,<music21.chord.Chord B5 B4 E-5>,"[0, 4]","[11, 3]",Humoresque in B Op101No2 B major.mid,,64,2
127.75,<music21.chord.Chord B5 B4 C#5>,"[0, 2]","[11, 1]",Humoresque in B Op101No2 B major.mid,,64,2
128.0,<music21.chord.Chord B5 B6 C#5 F#4>,"[0, 2, 7]","[11, 1, 6]",Humoresque in B Op101No2 B major.mid,,65,1
128.5,<music21.chord.Chord B5 B6 B4 E-4>,"[0, 4]","[11, 3]",Humoresque in B Op101No2 B major.mid,,65,1
129.5,<music21.chord.Chord B5 B6 C#4 F#4>,"[0, 2, 7]","[11, 1, 6]",Humoresque in B Op101No2 B major.mid,,65,2
129.875,<music21.chord.Chord B5 B6 B2 F#3 C#4 F#4>,"[0, 2, 7]","[11, 1, 6]",Humoresque in B Op101No2 B major.mid,,65,2
130.0,<music21.chord.Chord B5 B6 E-4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,66,1
132.0,<music21.chord.Chord B5 B6 B1>,[0],[11],Humoresque in B Op101No2 B major.mid,,67,1
133.0,<music21.chord.Chord B1>,[0],[11],Humoresque in B Op101No2 B major.mid,,67,2
