measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
46,1 1/2,271.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,1 3/4,271.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,3,274.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,3 1/4,274.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,3 1/2,275.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,3 3/4,275.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,1,276.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,1 1/4,276.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,1 1/2,277.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,1 3/4,277.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,2,278.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,3 1/4,280.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,3 1/2,281.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
47,3 3/4,281.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,1,282.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,1 1/4,282.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,1 1/2,283.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,2 3/4,285.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,3,286.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,3 1/4,286.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,3 1/2,287.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
48,3 3/4,287.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,1,288.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,2 1/4,290.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,2 1/2,291.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,2 3/4,291.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,3,292.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,3 1/4,292.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,3 1/2,293.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
49,3 3/4,293.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,1,294.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,1 1/4,294.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,1 1/2,295.0,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,1 3/4,295.5,<music21.chord.Chord C#3 E5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,2,296.0,<music21.chord.Chord G#2 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,2 1/4,296.5,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,2 1/2,297.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,3,298.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,3 1/2,299.0,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
50,3 3/4,299.5,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,1,300.0,<music21.chord.Chord A#2 E5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,1 1/4,300.5,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,1 1/2,301.0,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,1 3/4,301.5,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,2,302.0,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,2 1/4,302.5,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,2 1/2,303.0,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,2 3/4,303.5,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,3,304.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,3 1/2,305.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
51,3 3/4,305.5,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,1,306.0,<music21.chord.Chord C#3 E5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,1 1/4,306.5,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,1 1/2,307.0,<music21.chord.Chord F#3 C#5>,"[0, 5]","[1, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,1 3/4,307.5,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,2,308.0,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,2 1/4,308.5,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,2 1/2,309.0,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,3,310.0,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,3 1/4,310.5,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,3 1/2,311.0,<music21.chord.Chord C#3 C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
52,3 3/4,311.5,<music21.chord.Chord D#3 C#5>,"[0, 2]","[1, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,1,312.0,<music21.chord.Chord F#3 C#5>,"[0, 5]","[1, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,1 1/4,312.5,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,1 1/2,313.0,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,1 3/4,313.5,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,2,314.0,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,2 1/2,315.0,<music21.chord.Chord C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,2 3/4,315.5,<music21.chord.Chord E3 C#5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,3,316.0,<music21.chord.Chord C#3 C#5>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,3 1/4,316.5,<music21.chord.Chord D#3 C#5>,"[0, 2]","[1, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,3 1/2,317.0,<music21.chord.Chord B2 D#5>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
53,3 3/4,317.5,<music21.chord.Chord F#3 D#5>,"[0, 3]","[3, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,1,318.0,<music21.chord.Chord G#2 D#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,1 1/4,318.5,<music21.chord.Chord G#3 D#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,1 1/2,319.0,<music21.chord.Chord B2 D#5>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,1 3/4,319.5,<music21.chord.Chord G#2 D#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,2,320.0,<music21.chord.Chord B2 D#5>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,2 1/4,320.5,<music21.chord.Chord C#3 D#5>,"[0, 2]","[1, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,2 1/2,321.0,<music21.chord.Chord G#2 D#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,2 3/4,321.5,<music21.chord.Chord F#3 D#5>,"[0, 3]","[3, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,3,322.0,<music21.chord.Chord D#5>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
54,3 1/2,323.0,<music21.chord.Chord D#5>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,1,324.0,<music21.chord.Chord E3 D#5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,1 1/4,324.5,<music21.chord.Chord F#3 D#5>,"[0, 3]","[3, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,1 1/2,325.0,<music21.chord.Chord A#2 D#5>,"[0, 5]","[10, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,1 3/4,325.5,<music21.chord.Chord B2 D#5>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,2,326.0,<music21.chord.Chord D#3 D#5>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,2 1/4,326.5,<music21.chord.Chord D#3 D#5>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,2 1/2,327.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,2 3/4,327.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
55,3,328.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,1 1/4,330.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,1 1/2,331.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,1 3/4,331.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,2,332.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,2 1/4,332.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,2 1/2,333.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
56,3 3/4,335.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,1,336.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,1 1/4,336.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,1 1/2,337.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,1 3/4,337.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,2,338.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,3 1/4,340.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,3 1/2,341.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
57,3 3/4,341.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,1,342.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,1 1/4,342.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,1 1/2,343.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,1 3/4,343.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,2,344.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,2 1/4,344.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,2 1/2,345.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,2 3/4,345.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,3,346.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,3 1/4,346.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,3 1/2,347.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
58,3 3/4,347.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,1,348.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,1 1/4,348.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,1 1/2,349.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,1 3/4,349.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,3,352.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,3 1/4,352.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,3 1/2,353.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
59,3 3/4,353.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
60,2,356.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
60,2 1/4,356.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
60,2 1/2,357.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
60,2 3/4,357.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,1,360.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,1 1/4,360.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,1 1/2,361.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,1 3/4,361.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,3,364.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,3 1/4,364.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,3 1/2,365.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
61,3 3/4,365.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,1,366.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,1 1/4,366.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,1 1/2,367.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,1 3/4,367.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,2,368.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,2 1/4,368.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,2 1/2,369.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,2 3/4,369.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,3,370.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,3 1/4,370.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,3 1/2,371.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
62,3 3/4,371.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
63,2,374.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
63,2 1/4,374.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
63,2 1/2,375.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
63,2 3/4,375.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,1,378.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,1 1/4,378.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,1 1/2,379.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,1 3/4,379.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,3,382.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,3 1/4,382.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,3 1/2,383.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
64,3 3/4,383.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,2,386.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,2 1/4,386.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,2 1/2,387.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,2 3/4,387.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,3,388.0,<music21.chord.Chord D#3 B4>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,3 1/4,388.5,<music21.chord.Chord D#3 B4>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,3 1/2,389.0,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
65,3 3/4,389.5,<music21.chord.Chord F#3 B4>,"[0, 5]","[6, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,1,390.0,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,1 1/4,390.5,<music21.chord.Chord G#3 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,1 1/2,391.0,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,1 3/4,391.5,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,2,392.0,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,2 1/4,392.5,<music21.chord.Chord C#3 B4>,"[0, 2]","[11, 1]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,2 1/2,393.0,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
66,2 3/4,393.5,<music21.chord.Chord F#3 B4>,"[0, 5]","[6, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,1,396.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,1 1/4,396.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,1 1/2,397.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,1 3/4,397.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,3,400.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,3 1/4,400.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,3 1/2,401.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
67,3 3/4,401.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
68,2,404.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
68,2 1/4,404.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
68,2 1/2,405.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
68,2 3/4,405.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
69,1,408.0,<music21.chord.Chord A#2 F#3 B4 A#5>,"[0, 4, 5]","[6, 10, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
69,2,410.0,<music21.chord.Chord A#2 C#3 B4 C#5>,"[0, 1, 3]","[10, 11, 1]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
69,3,412.0,<music21.chord.Chord A#2 A#3 A#4 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
