offset,Chord,NormalForm,PCsinNormalForm,file,PhraseBoundary,MeasureNumber,MeasureCount
160.5,<music21.chord.Chord G#5 G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
161.0,<music21.chord.Chord F6 C#5>,"[0, 4]","[1, 5]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
161.75,<music21.chord.Chord B4 B5>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
162.0,<music21.chord.Chord B-4 B-5 E-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
162.125,<music21.chord.Chord B-4 B-5 E-3 E-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
162.5,<music21.chord.Chord C#5 E5 B-4 B-5>,"[0, 3, 6]","[10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
163.0,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
163.5,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
164.0,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
164.5,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
165.0,<music21.chord.Chord C#5 E-5 B-4 B-5 E-4 G4>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
165.5,<music21.chord.Chord E-5 C#6 E-4 G4 C#5>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
166.0,<music21.chord.Chord E-5 D6 E-4 G4 C#5>,"[0, 1, 2, 6]","[1, 2, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
166.5,<music21.chord.Chord E-5 E-6 E-4 G4 C#5>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
167.0,<music21.chord.Chord E-5 B-5 E-4 G4 C#5>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
167.5,<music21.chord.Chord E-5 B5 E-4 G4 C#5>,"[0, 2, 4, 8]","[11, 1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
168.0,<music21.chord.Chord B4 G#5 G#3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
168.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
169.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
169.5,<music21.chord.Chord G#4 G#1>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
170.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
170.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
171.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
171.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
172.0,<music21.chord.Chord G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
172.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
173.0,<music21.chord.Chord E-5>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
173.75,<music21.chord.Chord C#5>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
174.0,<music21.chord.Chord C#5 G#2>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
174.5,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
175.0,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
175.5,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
176.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
176.5,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
177.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
177.5,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
177.875,<music21.chord.Chord C5 F#4 A4>,"[0, 3, 6]","[6, 9, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
178.0,<music21.chord.Chord A4 E-4 F#4 C4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
178.5,<music21.chord.Chord F#4 C4 E-4 A3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
179.0,<music21.chord.Chord C4 E-4 F#4 A3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
179.375,<music21.chord.Chord F#4 C4 E-4>,"[0, 3, 6]","[0, 3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
179.5,<music21.chord.Chord E-4 A3 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
180.0,<music21.chord.Chord G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
180.25,<music21.chord.Chord F#3 G#2>,"[0, 2]","[6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
180.375,<music21.chord.Chord E-4 G#2 F#3>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
180.5,<music21.chord.Chord G#3 G#2 F#3 E-4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
180.625,<music21.chord.Chord G#3 G#4 G#2 F#3 E-4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
181.0,<music21.chord.Chord G#3 G#2 F#3 E-4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
181.5,<music21.chord.Chord C#4 E3 G#2 F#3 G#4>,"[0, 3, 5, 7]","[1, 4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
181.625,<music21.chord.Chord C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
182.0,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
182.5,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
183.0,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
183.5,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
184.0,<music21.chord.Chord E-3 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
184.5,<music21.chord.Chord E3 G#2>,"[0, 4]","[4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
185.0,<music21.chord.Chord B3>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
185.75,<music21.chord.Chord B-3>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
186.0,<music21.chord.Chord G#3 E4 G#2>,"[0, 4]","[4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
186.5,<music21.chord.Chord B-3 C#4 G#3 E4 G#2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
187.0,<music21.chord.Chord B-3 C#4 G#3 E4 G#2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
187.5,<music21.chord.Chord G3 E-4 G#2>,"[0, 4, 5]","[3, 7, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
188.0,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
188.5,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
189.0,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
189.5,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
190.0,<music21.chord.Chord E3 C#4 G#2>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
190.5,<music21.chord.Chord E-3 B3 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
191.0,<music21.chord.Chord G3 E-4 E-3 B3 G#2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
191.5,<music21.chord.Chord B-3 G3 E-4 G#2>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
191.75,<music21.chord.Chord B-3 G3 E-4>,"[0, 4, 7]","[3, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
191.875,<music21.chord.Chord B-3>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
192.0,<music21.chord.Chord G#3 G#2 B2>,"[0, 3]","[8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
192.5,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
193.0,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
193.5,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
194.0,<music21.chord.Chord B3 E-4 G#4 B-2>,"[0, 2, 3, 7]","[8, 10, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
194.5,<music21.chord.Chord B3 E-4 G#4 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
195.0,<music21.chord.Chord C#3>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
195.5,<music21.chord.Chord B-3 E4 G#4 C#3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
196.0,<music21.chord.Chord B-3 E4 G#4 C#3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
196.5,<music21.chord.Chord E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
197.0,<music21.chord.Chord E-4 G4 E-3>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
197.5,<music21.chord.Chord C#4 G4 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
198.0,<music21.chord.Chord G#3>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
198.5,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
199.0,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
199.5,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
200.0,<music21.chord.Chord B3 E-4 G#4 B4 G1 G2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
200.5,<music21.chord.Chord B3 E-4 G#4 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
201.0,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
201.5,<music21.chord.Chord B-3 D4 G#4 B-4 E2 E3>,"[0, 2, 6, 8]","[2, 4, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
202.0,<music21.chord.Chord B-3 D4 G#4 B-4 E2 E3>,"[0, 2, 6, 8]","[2, 4, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
202.5,<music21.chord.Chord E-2 E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
203.0,<music21.chord.Chord C#4 E-4 G4 C#5 E-2 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
203.5,<music21.chord.Chord C#4 E-4 G4 C#5 E-2 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
204.0,<music21.chord.Chord G#1 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
204.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
205.0,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
205.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
206.0,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
206.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
207.0,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
207.5,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
208.0,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
208.5,<music21.chord.Chord D4 G#4 B4 D5 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
209.0,<music21.chord.Chord D4 G#4 B4 D5 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
209.5,<music21.chord.Chord E-4 G#4 B4 E-5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
210.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
210.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
211.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
211.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
212.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
212.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
213.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
213.5,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
214.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
214.5,<music21.chord.Chord D5 G#5 B5 D6 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
215.0,<music21.chord.Chord D5 G#5 B5 D6 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
215.5,<music21.chord.Chord E-5 G#5 B5 E-6 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
216.0,<music21.chord.Chord G#5 B5 E-6 G#6 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
219.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
221.75,<music21.chord.Chord G#4 B4 G#5 G#1 G#2>,"[0, 3]","[8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
222.0,<music21.chord.Chord G#4 B4 G#5 G#3 B3 E-3 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
