offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
136.0,<music21.chord.Chord E-5 E4 G-1>,"[0, 1, 4]","[3, 4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
137.5,<music21.chord.Chord E-5 C#4 G-1>,"[0, 2, 6]","[1, 3, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
138.0,<music21.chord.Chord E5 E4 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
139.0,<music21.chord.Chord G-1>,[0],[7],25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
141.0,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
141.125,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
142.0,<music21.chord.Chord C#5 B4 F#4 G-1>,"[0, 1, 5, 7]","[6, 7, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
142.125,<music21.chord.Chord C#5 A4 F#4 G-1>,"[0, 1, 3, 7]","[6, 7, 9, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
143.0,<music21.chord.Chord G#4 A4 G-1>,"[0, 1, 2]","[7, 8, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
143.125,<music21.chord.Chord G#4 C#5 A4 G-1>,"[0, 1, 2, 6]","[7, 8, 9, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
144.0,<music21.chord.Chord B4 C#5 G#4 G-1>,"[0, 1, 4, 6]","[7, 8, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
144.125,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
145.5,<music21.chord.Chord B-4 B4 E4 G-1>,"[0, 3, 6, 7]","[4, 7, 10, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
145.625,<music21.chord.Chord B-4 G#4 E4 G-1>,"[0, 3, 4, 6]","[4, 7, 8, 10]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
146.0,<music21.chord.Chord A4 G#4 G-1>,"[0, 1, 2]","[7, 8, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
146.125,<music21.chord.Chord A4 B4 G#4 G-1>,"[0, 1, 2, 4]","[7, 8, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
147.0,<music21.chord.Chord B4 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
147.125,<music21.chord.Chord G-1>,[0],[7],25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
149.0,<music21.chord.Chord A4 G-1>,"[0, 2]","[7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
150.0,<music21.chord.Chord B4 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
151.0,<music21.chord.Chord F#4 E4 G-1>,"[0, 2, 3]","[4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
151.125,<music21.chord.Chord F#4 G#4 E4 G-1>,"[0, 2, 3, 4]","[4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
151.75,<music21.chord.Chord F#4 G#4 G-1>,"[0, 1, 2]","[6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
151.875,<music21.chord.Chord A4 F#4 G-1>,"[0, 1, 3]","[6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
152.0,<music21.chord.Chord A4 G-1>,"[0, 2]","[7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
152.125,<music21.chord.Chord A4 B4 G-1>,"[0, 2, 4]","[7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
152.5,<music21.chord.Chord A4 B4 G#4 G-1>,"[0, 1, 2, 4]","[7, 8, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
153.0,<music21.chord.Chord A4 B4 F#4 G-1>,"[0, 1, 3, 5]","[6, 7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
153.125,<music21.chord.Chord A4 F#4 G-1>,"[0, 1, 3]","[6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
153.5,<music21.chord.Chord G4 A4 E4 G-1>,"[0, 3, 5]","[4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
153.625,<music21.chord.Chord G4 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
154.0,<music21.chord.Chord G#4 F#4 G-1>,"[0, 1, 2]","[6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
154.125,<music21.chord.Chord G#4 A4 F#4 G-1>,"[0, 1, 2, 3]","[6, 7, 8, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
154.5,<music21.chord.Chord G#4 A4 E4 G-1>,"[0, 3, 4, 5]","[4, 7, 8, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
154.625,<music21.chord.Chord G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
155.0,<music21.chord.Chord E4 G#4 E-4 G-1>,"[0, 1, 4, 5]","[3, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
155.125,<music21.chord.Chord E4 F#4 E-4 G-1>,"[0, 1, 3, 4]","[3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
155.5,<music21.chord.Chord E4 F#4 C#4 G-1>,"[0, 3, 5, 6]","[1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
155.625,<music21.chord.Chord E4 C#4 G-1>,"[0, 3, 6]","[1, 4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
155.75,<music21.chord.Chord G#4 E4 C#4 G-1>,"[0, 3, 6, 7]","[1, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
156.0,<music21.chord.Chord B4 E4 B3 G-1>,"[0, 3, 7]","[4, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
156.125,<music21.chord.Chord B4 E-4 B3 G-1>,"[0, 4, 8]","[3, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
157.0,<music21.chord.Chord B4 E-4 E3 G-1>,"[0, 1, 4, 8]","[3, 4, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
157.125,<music21.chord.Chord B4 E4 E3 G-1>,"[0, 3, 7]","[4, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
158.0,<music21.chord.Chord B4 E4 F#3 G-1>,"[0, 2, 3, 7]","[4, 6, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
158.125,<music21.chord.Chord B4 E-4 F#4 F#3 G-1>,"[0, 4, 7, 8]","[11, 3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
159.0,<music21.chord.Chord G#4 E-4 F#4 F#3 F#2 G-1>,"[0, 3, 4, 5]","[3, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
159.125,<music21.chord.Chord G#4 C#4 E4 F#3 G-1 F#2>,"[0, 3, 5, 6, 7]","[1, 4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
159.75,<music21.chord.Chord B4 C#4 E4 F#3 G-1 F#2>,"[0, 2, 5, 7, 8]","[11, 1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
160.0,<music21.chord.Chord E5 C#4 E4 F#3 B2 G-1>,"[0, 2, 5, 7, 8]","[11, 1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
160.125,<music21.chord.Chord E5 C#4 E4 F#3 G-1 B2>,"[0, 2, 5, 7, 8]","[11, 1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
162.125,<music21.chord.Chord E5 B3 E-4 F#3 G-1 B2>,"[0, 1, 3, 4, 8]","[3, 4, 6, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
163.0,<music21.chord.Chord F#5 B3 E-4 G-1>,"[0, 4, 7, 8]","[11, 3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
163.125,<music21.chord.Chord F#5 G-1>,"[0, 1]","[6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
163.75,<music21.chord.Chord G#5 G-1>,"[0, 1]","[7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
164.0,<music21.chord.Chord B5 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
164.5,<music21.chord.Chord A5 G-1>,"[0, 2]","[7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
165.0,<music21.chord.Chord G#5 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
165.125,<music21.chord.Chord G#5 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
165.5,<music21.chord.Chord F#5 G#4 E4 G-1>,"[0, 2, 3, 4]","[4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
166.0,<music21.chord.Chord E5 G#4 E-4 G-1>,"[0, 1, 4, 5]","[3, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
166.125,<music21.chord.Chord E5 F#4 E-4 G-1>,"[0, 1, 3, 4]","[3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
167.0,<music21.chord.Chord E-5 F#4 G-1>,"[0, 3, 4]","[3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
167.125,<music21.chord.Chord E-5 A4 F#4 G-1>,"[0, 3, 4, 6]","[3, 6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
168.0,<music21.chord.Chord E-5 A4 E4 G-1>,"[0, 1, 4, 6]","[3, 4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
168.125,<music21.chord.Chord E-5 G#4 E4 G-1>,"[0, 1, 4, 5]","[3, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
169.5,<music21.chord.Chord E-5 G#4 C#4 G-1>,"[0, 2, 6, 7]","[1, 3, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
169.625,<music21.chord.Chord E-5 E4 C#4 G-1>,"[0, 2, 3, 6]","[1, 3, 4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
170.0,<music21.chord.Chord E5 E4 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
170.125,<music21.chord.Chord E5 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
171.0,<music21.chord.Chord E4 G#4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
171.125,<music21.chord.Chord E4 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
171.75,<music21.chord.Chord G#4 G-1>,"[0, 1]","[7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
172.0,<music21.chord.Chord B4 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
173.0,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
173.125,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
174.0,<music21.chord.Chord B4 F#4 G-1>,"[0, 1, 5]","[6, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
174.125,<music21.chord.Chord B4 A4 F#4 G-1>,"[0, 1, 3, 5]","[6, 7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
175.0,<music21.chord.Chord B4 A4 G-1>,"[0, 2, 4]","[7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
175.125,<music21.chord.Chord B4 C#5 A4 G-1>,"[0, 2, 4, 6]","[7, 9, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
176.0,<music21.chord.Chord B4 C#5 G#4 G-1>,"[0, 1, 4, 6]","[7, 8, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
176.125,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
177.5,<music21.chord.Chord B4 E4 G-1>,"[0, 3, 7]","[4, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
177.625,<music21.chord.Chord B4 G#4 E4 G-1>,"[0, 3, 4, 7]","[4, 7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
178.0,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
178.125,<music21.chord.Chord B4 G#4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
179.0,<music21.chord.Chord G#4 B4 G-1>,"[0, 1, 4]","[7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
179.125,<music21.chord.Chord G#4 G-1>,"[0, 1]","[7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
179.75,<music21.chord.Chord B4 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
180.0,<music21.chord.Chord E5 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
181.0,<music21.chord.Chord E5 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
182.0,<music21.chord.Chord E5 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
183.0,<music21.chord.Chord E5 E4 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
183.125,<music21.chord.Chord E5 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
183.75,<music21.chord.Chord E5 G#4 F#4 G-1>,"[0, 2, 3, 4]","[4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
183.875,<music21.chord.Chord E5 A4 F#4 G-1>,"[0, 2, 3, 5]","[4, 6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
184.0,<music21.chord.Chord E5 A4 G-1>,"[0, 3, 5]","[4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
184.125,<music21.chord.Chord E5 C#5 A4 G-1>,"[0, 3, 6, 8]","[1, 4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
184.5,<music21.chord.Chord E5 C#5 G#4 G-1>,"[0, 3, 6, 7]","[1, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
184.625,<music21.chord.Chord E5 B4 G#4 G-1>,"[0, 3, 4, 7]","[4, 7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
185.0,<music21.chord.Chord E5 B4 F#4 G-1>,"[0, 2, 3, 7]","[4, 6, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
185.125,<music21.chord.Chord E5 A4 F#4 G-1>,"[0, 2, 3, 5]","[4, 6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
185.5,<music21.chord.Chord E5 A4 E4 G-1>,"[0, 3, 5]","[4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
185.625,<music21.chord.Chord E5 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
186.0,<music21.chord.Chord E5 G#4 F#4 G-1>,"[0, 2, 3, 4]","[4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
186.125,<music21.chord.Chord E5 A4 F#4 G-1>,"[0, 2, 3, 5]","[4, 6, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
186.5,<music21.chord.Chord E5 A4 E4 G-1>,"[0, 3, 5]","[4, 7, 9]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
186.625,<music21.chord.Chord E5 G#4 E4 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
187.0,<music21.chord.Chord E5 G#4 E-4 G-1>,"[0, 1, 4, 5]","[3, 4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
187.125,<music21.chord.Chord E5 F#4 E-4 G-1>,"[0, 1, 3, 4]","[3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
187.5,<music21.chord.Chord E5 F#4 C#4 G-1>,"[0, 3, 5, 6]","[1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
187.625,<music21.chord.Chord E5 E4 C#4 G-1>,"[0, 3, 6]","[1, 4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
187.75,<music21.chord.Chord F#5 E4 C#4 G-1>,"[0, 3, 5, 6]","[1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
188.0,<music21.chord.Chord A5 E4 B3 G-1>,"[0, 3, 5, 7]","[4, 7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
188.125,<music21.chord.Chord A5 F#4 B3 G-1>,"[0, 1, 3, 5]","[6, 7, 9, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
188.5,<music21.chord.Chord G#5 F#4 B3 G-1>,"[0, 1, 2, 5]","[6, 7, 8, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
188.625,<music21.chord.Chord G#5 E-4 B3 G-1>,"[0, 1, 4, 8]","[7, 8, 11, 3]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
189.0,<music21.chord.Chord F#5 E-4 E3 G-1>,"[0, 1, 3, 4]","[3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
189.125,<music21.chord.Chord F#5 G#4 E3 G-1>,"[0, 2, 3, 4]","[4, 6, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
189.5,<music21.chord.Chord E5 G#4 E3 G-1>,"[0, 3, 4]","[4, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
189.625,<music21.chord.Chord E5 E4 E3 G-1>,"[0, 3]","[4, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
190.0,<music21.chord.Chord F#5 E4 F#3 G-1>,"[0, 2, 3]","[4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
190.125,<music21.chord.Chord F#5 E-4 F#3 G-1>,"[0, 3, 4]","[3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
190.5,<music21.chord.Chord E5 E-4 F#3 G-1>,"[0, 1, 3, 4]","[3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
191.0,<music21.chord.Chord E-5 E-4 F#3 F#2 G-1>,"[0, 3, 4]","[3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
191.125,<music21.chord.Chord E-5 C#4 E4 F#3 G-1 F#2>,"[0, 2, 3, 5, 6]","[1, 3, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
191.5,<music21.chord.Chord C#5 C#4 E4 F#3 G-1 F#2>,"[0, 3, 5, 6]","[1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
192.0,<music21.chord.Chord B4 C#4 E4 F#3 B2 G-1>,"[0, 2, 5, 7, 8]","[11, 1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
192.125,<music21.chord.Chord B4 C#4 E4 F#3 G-1 B2>,"[0, 2, 5, 7, 8]","[11, 1, 4, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
194.125,<music21.chord.Chord B4 B3 E-4 F#3 G-1 B2>,"[0, 4, 7, 8]","[11, 3, 6, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
195.0,<music21.chord.Chord B4 B3 E-4 G-1>,"[0, 4, 8]","[3, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
195.125,<music21.chord.Chord B4 B3 G-1>,"[0, 4]","[7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
195.5,<music21.chord.Chord C#5 B3 G-1>,"[0, 4, 6]","[7, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
195.75,<music21.chord.Chord C#5 G#3 G-1>,"[0, 1, 6]","[7, 8, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
196.0,<music21.chord.Chord E-5 F3 G-1>,"[0, 2, 4]","[3, 5, 7]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
196.5,<music21.chord.Chord B4 F3 G-1>,"[0, 2, 6]","[5, 7, 11]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
197.0,<music21.chord.Chord G#4 F3 G-1>,"[0, 2, 3]","[5, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
197.125,<music21.chord.Chord G#4 C#4 F3 G-1>,"[0, 4, 6, 7]","[1, 5, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
197.5,<music21.chord.Chord C#5 G#4 C#4 F3 G-1>,"[0, 4, 6, 7]","[1, 5, 7, 8]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
198.0,<music21.chord.Chord B4 C#4 F3 G-1>,"[0, 2, 6, 8]","[5, 7, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
198.125,<music21.chord.Chord B4 C#4 F3 G-1>,"[0, 2, 6, 8]","[5, 7, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
199.0,<music21.chord.Chord B-4 C#4 F3 G-1>,"[0, 2, 5, 8]","[5, 7, 10, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
199.125,<music21.chord.Chord B-4 C#4 F3 G-1>,"[0, 2, 5, 8]","[5, 7, 10, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
200.0,<music21.chord.Chord B-4 C#4 G#3 G-1>,"[0, 1, 3, 6]","[7, 8, 10, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
200.125,<music21.chord.Chord B-4 C#4 G#3 G-1>,"[0, 1, 3, 6]","[7, 8, 10, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
201.5,<music21.chord.Chord B-4 C#4 G3 G-1>,"[0, 3, 6]","[7, 10, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
202.0,<music21.chord.Chord B4 C#4 F#3 G-1>,"[0, 1, 5, 7]","[6, 7, 11, 1]",25 Preludes Premiere Suite 9 Placiditas Tranquillement in E- Op31 E major.mid,,,
