offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
1.0,<music21.chord.Chord B3 G4>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,150,2
1.25,<music21.chord.Chord G#3 B-4>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,150,2 1/4
1.5,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,150,2 1/2
2.0,<music21.chord.Chord G#3 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,150,3
2.25,<music21.chord.Chord B3 G4>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,150,3 1/4
2.75,<music21.chord.Chord G#3 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,150,3 3/4
3.0,<music21.chord.Chord G#3 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,150,4
3.25,<music21.chord.Chord B3 G4>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,150,4 1/4
3.5,<music21.chord.Chord G#3 B-4>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,150,4 1/2
0.0,<music21.chord.Chord B3 G#4>,"[0, 3]","[8, 11]",Beatty_Musing_for_Piano.xml,,151,1
0.25,<music21.chord.Chord G#3 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,151,1 1/4
0.75,<music21.chord.Chord D3 D5>,[0],[2],Beatty_Musing_for_Piano.xml,,151,1 3/4
1.0,<music21.chord.Chord D3>,[0],[2],Beatty_Musing_for_Piano.xml,,151,2
1.25,<music21.chord.Chord G#3 E-5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,151,2 1/4
1.5,<music21.chord.Chord B3 D5>,"[0, -9]","[11, 2]",Beatty_Musing_for_Piano.xml,,151,2 1/2
1.75,<music21.chord.Chord G#3 C5>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,151,2 3/4
2.0,<music21.chord.Chord G#3 C5>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,151,3
2.25,<music21.chord.Chord C2 F#5>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,,151,3 1/4
2.75,<music21.chord.Chord G2 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,151,3 3/4
3.0,<music21.chord.Chord C3 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,151,4
3.25,<music21.chord.Chord C3 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,151,4 1/4
3.5,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,151,4 1/2
3.75,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,151,4 3/4
0.0,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,152,1
0.25,<music21.chord.Chord B-3 E-5>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,152,1 1/4
0.5,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,152,1 1/2
0.75,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,152,1 3/4
1.0,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,,152,2
1.375,<music21.chord.Chord E4 E-5>,"[0, 1]","[3, 4]",Beatty_Musing_for_Piano.xml,,152,2 3/8
1.5,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,152,2 1/2
1.75,<music21.chord.Chord E-4 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,,152,2 3/4
1.875,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,152,2 7/8
2.0,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,152,3
2.125,<music21.chord.Chord C4 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,152,3 1/8
2.25,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,,152,3 1/4
2.5,<music21.chord.Chord C4 B-4>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,152,3 1/2
3.0,<music21.chord.Chord C4 G#4>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,152,4
3.5,<music21.chord.Chord C2 C5>,[0],[0],Beatty_Musing_for_Piano.xml,,152,4 1/2
3.75,<music21.chord.Chord G2 C5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,152,4 3/4
0.0,<music21.chord.Chord G2 C5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,153,1
0.25,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,153,1 1/4
0.5,<music21.chord.Chord E-3 G#4>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,153,1 1/2
1.0,<music21.chord.Chord G3 B-4>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,153,2
1.5,<music21.chord.Chord E-3 B-4>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,153,2 1/2
1.75,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,153,2 3/4
2.0,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,153,3
2.25,<music21.chord.Chord E-3 G#4>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,153,3 1/4
2.5,<music21.chord.Chord G3 B-4>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,153,3 1/2
3.0,<music21.chord.Chord E-3 F#4>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,153,4
3.5,<music21.chord.Chord G3 G#4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,153,4 1/2
3.75,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,153,4 3/4
0.0,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,154,1
0.25,<music21.chord.Chord G3 F#4>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,154,1 1/4
0.75,<music21.chord.Chord E-3 E-4>,[0],[3],Beatty_Musing_for_Piano.xml,,154,1 3/4
1.0,<music21.chord.Chord E-3 E-4>,[0],[3],Beatty_Musing_for_Piano.xml,,154,2
1.25,<music21.chord.Chord C2 F#4>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,,154,2 1/4
1.5,<music21.chord.Chord G2 C4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,154,2 1/2
2.0,<music21.chord.Chord G4>,[0],[7],Beatty_Musing_for_Piano.xml,,154,3
2.125,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,154,3 1/8
2.5,<music21.chord.Chord G2 G4>,[0],[7],Beatty_Musing_for_Piano.xml,,154,3 1/2
2.75,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,154,3 3/4
3.0,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,154,4
3.25,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,154,4 1/4
3.75,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,154,4 3/4
0.0,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,155,1
0.5,<music21.chord.Chord B-2 G4>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,155,1 1/2
1.0,<music21.chord.Chord G#2 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,155,2
1.5,<music21.chord.Chord G2 G4>,[0],[7],Beatty_Musing_for_Piano.xml,,155,2 1/2
2.0,<music21.chord.Chord C2 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,155,3
2.25,<music21.chord.Chord G2 E-4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,155,3 1/4
2.75,<music21.chord.Chord C3 D4>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,155,3 3/4
3.0,<music21.chord.Chord C3 D4>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,155,4
3.25,<music21.chord.Chord G2 C4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,155,4 1/4
3.75,<music21.chord.Chord C2 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,155,4 3/4
0.0,<music21.chord.Chord G2 G4>,[0],[7],Beatty_Musing_for_Piano.xml,,156,1
0.5,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,156,1 1/2
0.75,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,156,1 3/4
1.0,<music21.chord.Chord G4>,[0],[7],Beatty_Musing_for_Piano.xml,,156,2
1.25,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,156,2 1/4
1.75,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,156,2 3/4
2.0,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,156,3
2.25,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,156,3 1/4
2.75,<music21.chord.Chord B-2 G4>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,156,3 3/4
3.0,<music21.chord.Chord B-2 G4>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,156,4
3.5,<music21.chord.Chord G#2 G4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,156,4 1/2
0.0,<music21.chord.Chord G2 E-4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,157,1
0.5,<music21.chord.Chord C2 D4>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,157,1 1/2
0.75,<music21.chord.Chord C2 C4>,[0],[0],Beatty_Musing_for_Piano.xml,,157,1 3/4
1.0,<music21.chord.Chord G2 C4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,157,2
1.25,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,157,2 1/4
1.75,<music21.chord.Chord G2 G#4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,157,2 3/4
2.0,<music21.chord.Chord D3 B-4>,"[0, -8]","[10, 2]",Beatty_Musing_for_Piano.xml,,157,3
2.25,<music21.chord.Chord D3 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,157,3 1/4
2.5,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,157,3 1/2
2.75,<music21.chord.Chord G3 E5>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,,157,3 3/4
3.0,<music21.chord.Chord G3 E5>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,,157,4
3.25,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,157,4 1/4
3.75,<music21.chord.Chord B-3 D5>,"[0, -8]","[10, 2]",Beatty_Musing_for_Piano.xml,,157,4 3/4
0.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,158,1
0.5,<music21.chord.Chord C3 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,158,1 1/2
0.75,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,158,1 3/4
1.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,158,2
1.25,<music21.chord.Chord B-3 E5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,158,2 1/4
1.5,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,158,2 1/2
2.0,<music21.chord.Chord C3 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,158,3
2.5,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,158,3 1/2
2.75,<music21.chord.Chord B-3 D5>,"[0, -8]","[10, 2]",Beatty_Musing_for_Piano.xml,,158,3 3/4
3.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,158,4
3.25,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,158,4 1/4
3.5,<music21.chord.Chord B-3 E5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,158,4 1/2
0.0,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,159,1
0.25,<music21.chord.Chord C3 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,159,1 1/4
0.5,<music21.chord.Chord C3 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,159,1 1/2
0.75,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,159,1 3/4
1.0,<music21.chord.Chord B-3 D5>,"[0, -8]","[10, 2]",Beatty_Musing_for_Piano.xml,,159,2
1.5,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,,159,2 1/2
1.75,<music21.chord.Chord D4 D5>,[0],[2],Beatty_Musing_for_Piano.xml,,159,2 3/4
2.0,<music21.chord.Chord D4 D5>,[0],[2],Beatty_Musing_for_Piano.xml,,159,3
2.25,<music21.chord.Chord E-4 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,,159,3 1/4
2.5,<music21.chord.Chord E4 D5>,"[0, 2]","[2, 4]",Beatty_Musing_for_Piano.xml,,159,3 1/2
3.0,<music21.chord.Chord F#4 E-5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,159,4
3.5,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,159,4 1/2
0.0,<music21.chord.Chord E-4 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,,160,1
0.75,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,160,1 3/4
1.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,160,2
1.25,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,160,2 1/4
1.75,<music21.chord.Chord D3 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,160,2 3/4
2.0,<music21.chord.Chord D3 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,160,3
2.25,<music21.chord.Chord C4 F#5>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,,160,3 1/4
2.5,<music21.chord.Chord E-3 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,,160,3 1/2
3.0,<music21.chord.Chord B-3 E-5>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,160,4
3.5,<music21.chord.Chord C#3 D5>,"[0, 1]","[1, 2]",Beatty_Musing_for_Piano.xml,,160,4 1/2
3.75,<music21.chord.Chord A3 D5>,"[0, -7]","[9, 2]",Beatty_Musing_for_Piano.xml,,160,4 3/4
0.0,<music21.chord.Chord A3 D5>,"[0, -7]","[9, 2]",Beatty_Musing_for_Piano.xml,,161,1
0.25,<music21.chord.Chord B-2 C5>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,161,1 1/4
0.5,<music21.chord.Chord A3 C5>,"[0, -9]","[9, 0]",Beatty_Musing_for_Piano.xml,,161,1 1/2
1.0,<music21.chord.Chord A2 F#5>,"[0, 3]","[6, 9]",Beatty_Musing_for_Piano.xml,,161,2
1.25,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,161,2 1/4
1.5,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,161,2 1/2
1.75,<music21.chord.Chord F#2 D5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,161,2 3/4
2.0,<music21.chord.Chord F#2 D5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,161,3
2.25,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,161,3 1/4
2.5,<music21.chord.Chord F2 B-4>,"[0, 5]","[5, 10]",Beatty_Musing_for_Piano.xml,,161,3 1/2
3.0,<music21.chord.Chord F3 G#4>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,161,4
3.5,<music21.chord.Chord F2 G4>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,161,4 1/2
3.75,<music21.chord.Chord F3 D5>,"[0, 3]","[2, 5]",Beatty_Musing_for_Piano.xml,,161,4 3/4
0.0,<music21.chord.Chord F3 D5>,"[0, 3]","[2, 5]",Beatty_Musing_for_Piano.xml,,162,1
0.25,<music21.chord.Chord F3 F#4>,"[0, 1]","[5, 6]",Beatty_Musing_for_Piano.xml,,162,1 1/4
0.75,<music21.chord.Chord F3 G4>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,162,1 3/4
1.0,<music21.chord.Chord G4>,[0],[7],Beatty_Musing_for_Piano.xml,,162,2
1.25,<music21.chord.Chord C3 G#4>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,162,2 1/4
1.5,<music21.chord.Chord E-3 B-4>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,162,2 1/2
2.0,<music21.chord.Chord G3 G#4>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,162,3
2.5,<music21.chord.Chord E-3 F#4>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,162,3 1/2
2.75,<music21.chord.Chord C3 E-4>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,162,3 3/4
3.0,<music21.chord.Chord C3 E-4>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,162,4
3.25,<music21.chord.Chord E-3 D4>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,162,4 1/4
3.75,<music21.chord.Chord G3 C4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,162,4 3/4
0.0,<music21.chord.Chord C3 G4>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,163,1
0.5,<music21.chord.Chord E-3 F#4>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,163,1 1/2
0.75,<music21.chord.Chord G3 F#4>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,163,1 3/4
1.0,<music21.chord.Chord G3 F#4>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,163,2
1.25,<music21.chord.Chord E-3 E-4>,[0],[3],Beatty_Musing_for_Piano.xml,,163,2 1/4
1.5,<music21.chord.Chord C3 D4>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,163,2 1/2
2.0,<music21.chord.Chord E-3 C4>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,163,3
2.5,<music21.chord.Chord C3 B-3>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,163,3 1/2
2.75,<music21.chord.Chord C3 G#3>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,163,3 3/4
2.875,<music21.chord.Chord E-3 G#3>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,163,3 7/8
3.0,<music21.chord.Chord E-3 G#3>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,163,4
3.25,<music21.chord.Chord C3 G3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,163,4 1/4
3.75,<music21.chord.Chord C2 E-3>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,163,4 3/4
0.0,<music21.chord.Chord C2>,[0],[0],Beatty_Musing_for_Piano.xml,,164,1
0.25,<music21.chord.Chord G2>,[0],[7],Beatty_Musing_for_Piano.xml,,164,1 1/4
0.5,<music21.chord.Chord G2 E-3>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,164,1 1/2
0.75,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,,164,1 3/4
1.0,<music21.chord.Chord C2 G3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,2
1.25,<music21.chord.Chord G2 G3>,[0],[7],Beatty_Musing_for_Piano.xml,,164,2 1/4
1.75,<music21.chord.Chord C2 G3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,2 3/4
2.0,<music21.chord.Chord C2 G3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,3
2.25,<music21.chord.Chord G2 G3>,[0],[7],Beatty_Musing_for_Piano.xml,,164,3 1/4
2.75,<music21.chord.Chord C2 G3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,3 3/4
3.0,<music21.chord.Chord G2 G3>,[0],[7],Beatty_Musing_for_Piano.xml,,164,4
3.25,<music21.chord.Chord G2 C3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,4 1/4
3.5,<music21.chord.Chord D3>,[0],[2],Beatty_Musing_for_Piano.xml,,164,4 1/2
3.625,<music21.chord.Chord C2 D3>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,164,4 5/8
3.875,<music21.chord.Chord C2 G2>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,164,4 7/8
0.0,<music21.chord.Chord C2 E-3>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,,165,1
0.25,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,,165,1 1/4
0.5,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,,165,1 1/2
0.75,<music21.chord.Chord G2 C3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,165,1 3/4
1.0,<music21.chord.Chord G2 C3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,165,2
1.25,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,,165,2 1/4
1.5,<music21.chord.Chord G2 C3>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,165,2 1/2
2.0,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,,165,3
2.5,<music21.chord.Chord B-1 C3>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,165,3 1/2
3.0,<music21.chord.Chord F#2 C3>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,,165,4
3.25,<music21.chord.Chord B-1 E-3>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,165,4 1/4
3.75,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,165,4 3/4
0.0,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,166,1
0.25,<music21.chord.Chord B-1 B2>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,,166,1 1/4
0.5,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,166,1 1/2
1.0,<music21.chord.Chord B-1 E-3>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,166,2
1.5,<music21.chord.Chord F#2 E-3>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,166,2 1/2
1.75,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,166,2 3/4
2.0,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,166,3
2.25,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,,166,3 1/4
2.75,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,166,3 3/4
3.0,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,,166,4
3.5,<music21.chord.Chord B-1 E-3>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,166,4 1/2
3.75,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,166,4 3/4
0.0,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,,167,1
0.125,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,,167,1 1/8
0.25,<music21.chord.Chord G#1 F#3>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,,167,1 1/4
0.5,<music21.chord.Chord E2 E-3>,"[0, 1]","[3, 4]",Beatty_Musing_for_Piano.xml,,167,1 1/2
1.0,<music21.chord.Chord G#1 D3>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,,167,2
1.25,<music21.chord.Chord E2 C3>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,,167,2 1/4
1.75,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,167,2 3/4
1.875,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,167,2 7/8
2.0,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,167,3
2.25,<music21.chord.Chord E2 C3>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,,167,3 1/4
2.5,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,167,3 1/2
2.75,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,167,3 3/4
3.0,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,167,4
3.5,<music21.chord.Chord G#1 G#2>,[0],[8],Beatty_Musing_for_Piano.xml,,167,4 1/2
3.75,<music21.chord.Chord E2 G#2>,"[0, 4]","[4, 8]",Beatty_Musing_for_Piano.xml,,167,4 3/4
0.0,<music21.chord.Chord E2 G#2>,"[0, 4]","[4, 8]",Beatty_Musing_for_Piano.xml,,168,1
0.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,,168,1 1/4
0.75,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,168,1 3/4
1.0,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,168,2
