offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
2.0,<music21.chord.Chord F2 D-3 A-3 F4 A-4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,41,3
0.0,<music21.chord.Chord E2 E4 G4 D-5>,"[0, 3, 6]","[1, 4, 7]",Poulenc_Les_chemins_de_lamour.mxl,,,42,1
1.0,<music21.chord.Chord E2 D-3 G3 E4 G4 D-5>,"[0, 3, 6]","[1, 4, 7]",Poulenc_Les_chemins_de_lamour.mxl,,,42,2
2.0,<music21.chord.Chord E2 D-3 G3 E4 G4 C5>,"[0, 1, 4, 7]","[0, 1, 4, 7]",Poulenc_Les_chemins_de_lamour.mxl,,,42,3
0.0,<music21.chord.Chord A-2 D-4 G-4 A-4>,"[0, 2, -5]","[6, 8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,43,1
1.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 A-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,43,2
2.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 A-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,43,3
0.0,<music21.chord.Chord A-1 A-2 C4 E-4 A-4>,"[0, -8, -5]","[8, 0, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,44,1
2.0,<music21.chord.Chord A-1 A-2 D4>,"[0, 6]","[2, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,44,3
0.0,<music21.chord.Chord A-2 D4 G-4 B-4>,"[0, 2, 4, -4]","[6, 8, 10, 2]",Poulenc_Les_chemins_de_lamour.mxl,,,45,1
1.0,<music21.chord.Chord A-2 G-3 B-3>,"[0, 2, 4]","[6, 8, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,45,2
1.5,<music21.chord.Chord A-2 G-3 B-3 D4 G-4 B-4>,"[0, 2, 4, -4]","[6, 8, 10, 2]",Poulenc_Les_chemins_de_lamour.mxl,,,45,2 1/2
2.0,<music21.chord.Chord A-2 G-3 B-3 D4 G-4 B-4>,"[0, 2, 4, -4]","[6, 8, 10, 2]",Poulenc_Les_chemins_de_lamour.mxl,,,45,3
0.0,<music21.chord.Chord A-2 D4 G-4 B-4>,"[0, 2, 4, -4]","[6, 8, 10, 2]",Poulenc_Les_chemins_de_lamour.mxl,,,46,1
0.5,<music21.chord.Chord A-2>,[0],[8],Poulenc_Les_chemins_de_lamour.mxl,,,46,1 1/2
1.0,<music21.chord.Chord A-2 G-3 B-3>,"[0, 2, 4]","[6, 8, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,46,2
2.0,<music21.chord.Chord A-2 G-3 B-3 D4>,"[0, 2, 4, -4]","[6, 8, 10, 2]",Poulenc_Les_chemins_de_lamour.mxl,,,46,3
0.0,<music21.chord.Chord A-2 D-4 G-4 B-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,47,1
1.0,<music21.chord.Chord A-2 G-3 B-3>,"[0, 2, 4]","[6, 8, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,47,2
