offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,1
1/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,1 1/3
1/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,1 2/3
0.5,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,1,2
2/3,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,1,2 1/3
5/6,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,1,2 2/3
1.0,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,1,3
7/6,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,1,3 1/3
4/3,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,1,3 2/3
1.5,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,4
5/3,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,4 1/3
11/6,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,4 2/3
2.0,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,5
13/6,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,5 1/3
7/3,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,5 2/3
2.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,6
8/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,6 1/3
17/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,6 2/3
3.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,7
19/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,7 1/3
10/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,1,7 2/3
0.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1
1/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1 1/6
1/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1 1/3
0.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1 1/2
2/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1 2/3
5/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,1 5/6
1.0,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,2,2
7/6,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,2,2 1/6
4/3,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,2,2 1/3
1.5,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,2,2 1/2
5/3,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,2,2 2/3
11/6,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,2,2 5/6
2.0,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3
13/6,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3 1/6
7/3,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3 1/3
2.5,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3 1/2
8/3,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3 2/3
17/6,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,3 5/6
3.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4
19/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4 1/6
10/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4 1/3
3.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4 1/2
11/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4 2/3
23/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,2,4 5/6
0.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1
1/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1 1/6
1/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1 1/3
0.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1 1/2
2/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1 2/3
5/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,3,1 5/6
1.0,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,3,2
7/6,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,3,2 1/6
4/3,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,3,2 1/3
1.5,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,3,2 1/2
5/3,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,3,2 2/3
11/6,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,3,2 5/6
2.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3
13/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3 1/6
7/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3 1/3
2.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3 1/2
8/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3 2/3
17/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,3,3 5/6
3.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4
19/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4 1/6
10/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4 1/3
3.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4 1/2
11/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4 2/3
23/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,3,4 5/6
0.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,1
1/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,1 1/6
1/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,1 1/3
0.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,1 1/2
2/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,1 2/3
5/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,1 5/6
1.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,4,2
7/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,4,2 1/6
4/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,4,2 1/3
1.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,2 1/2
5/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,2 2/3
11/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,4,2 5/6
2.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3
13/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3 1/6
7/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3 1/3
2.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3 1/2
8/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3 2/3
17/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,4,3 5/6
3.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4
19/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4 1/6
10/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4 1/3
3.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4 1/2
11/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4 2/3
23/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,4,4 5/6
0.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,5,1
1/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,5,1 1/6
1/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,5,1 1/3
0.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,5,1 1/2
2/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,5,1 2/3
5/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,5,1 5/6
1.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,2
7/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,2 1/6
4/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,2 1/3
1.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,5,2 1/2
5/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 F#4 A#4>,"[0, 2, 4, 6, 7]","[4, 6, 8, 10, 11]",Messiaen_Regard_du_Pere.mxl,,,5,2 2/3
11/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 F#4 G#4 G#5>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,5,2 5/6
2.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,3
13/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,3 1/6
7/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,5,3 1/3
2.5,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,5,3 1/2
8/3,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,5,3 2/3
17/6,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 C#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,5,3 5/6
3.0,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3>,"[0, 3, -6, -4]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,,,5,4
19/6,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4>,"[0, 3, -6, -4]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,,,5,4 1/6
