offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
3.125,<music21.chord.Chord C2 C3 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 1/12
3.25,<music21.chord.Chord C2 C3 G4>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 1/6
3.375,<music21.chord.Chord C2 C3 B4>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 1/4
3.5,<music21.chord.Chord C2 C3 C5>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 1/3
3.625,<music21.chord.Chord C2 C3 E5>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 5/12
3.75,<music21.chord.Chord C2 C3 G5>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 1/2
3.875,<music21.chord.Chord C2 C3 B5>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3 7/12
0.0,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,1
1.5,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,2 1/2
2.0,<music21.chord.Chord E2 G#2 B2 E3 G3 B3 D4>,"[0, -9, -7, -4, -3]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,3
3.0,<music21.chord.Chord F2 A2 C3 F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,4
4.0,<music21.chord.Chord A1 C#2 E2 A3 C#4 E4 G4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,5
5.0,<music21.chord.Chord G1 B1 D2 B3 E-4 F#4 A4>,"[0, 1, 3, 5, -4, -3]","[6, 7, 9, 11, 2, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,6
6.0,<music21.chord.Chord F1 A1 C2 C4 E4 G4 B4>,"[0, 1, 3, 5, 7, -4]","[4, 5, 7, 9, 11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,66,7
0.0,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1
0.125,<music21.chord.Chord F#2 F3 A3 C4 E4>,"[0, 1, 2, 5, -4]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 1/8
0.25,<music21.chord.Chord A2 F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 1/4
0.375,<music21.chord.Chord C#3 F3 A3 C4 E4>,"[0, -9, -8, -5, -4]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 3/8
0.5,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 1/2
0.625,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 5/8
0.75,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 3/4
0.875,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,1 7/8
1.0,<music21.chord.Chord D3 F3 A3 C4 E4>,"[0, -9, -7, -5, -4]","[9, 0, 2, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2
1.125,<music21.chord.Chord F3 F#3 A3 C4 E4>,"[0, 1, 2, 5, -4]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 1/8
1.25,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 1/4
1.375,<music21.chord.Chord F3 A3 C4 C#4 E4>,"[0, -9, -8, -5, -4]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 3/8
1.5,<music21.chord.Chord F3 A3 C4 E4 F4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 1/2
1.625,<music21.chord.Chord F3 A3 C4 E4 A4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 5/8
1.75,<music21.chord.Chord F3 A3 C4 E4 C5>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 3/4
1.875,<music21.chord.Chord F3 A3 C4 E4 E5>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,2 7/8
2.0,<music21.chord.Chord F3 A3 C4 D4 E4>,"[0, -9, -7, -5, -4]","[9, 0, 2, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3
2.125,<music21.chord.Chord F3 A3 C4 E4 F#4>,"[0, 1, 2, 5, -4]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 1/8
2.25,<music21.chord.Chord F3 A3 C4 E4 A4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 1/4
2.375,<music21.chord.Chord F3 A3 C4 E4 C#5>,"[0, -9, -8, -5, -4]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 3/8
2.5,<music21.chord.Chord F3 A3 C4 E4 F5>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 1/2
2.625,<music21.chord.Chord F3 A3 C4 E4 A5>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 5/8
2.75,<music21.chord.Chord F3 A3 C4 E4 C6>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 3/4
2.875,<music21.chord.Chord F3 A3 C4 E4 E6>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,3 7/8
3.0,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,67,4
0.0,<music21.chord.Chord D1 F#1 A1 F4 A4 C5 E5>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,68,1
2.0,<music21.chord.Chord E1 G#1 B1 E4 G4 B4 D5>,"[0, -9, -7, -4, -3]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,68,2
4.0,<music21.chord.Chord F1 A1 C2 D4 F#4 A4 C5>,"[0, -9, -7, -4, -3]","[9, 0, 2, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,68,3
6.0,<music21.chord.Chord G1 B1 D2 C4 E4 G4 B4>,"[0, -11, -9, -7, -4]","[11, 0, 2, 4, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,68,4
0.0,<music21.chord.Chord C#2 F2 G#2 F4 A4 C5 E5>,"[0, 1, 4, 5, 8, 9]","[0, 1, 4, 5, 8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,69,1
2.0,<music21.chord.Chord E-2 G2 B-2 E-4 G4 B-4 D5>,"[0, 1, 5, 8]","[2, 3, 7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,69,2
4.0,<music21.chord.Chord F2 A2 C3 C#4 F4 G#4 C5>,"[0, 3, 4, -5, -4]","[5, 8, 9, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,69,3
6.0,<music21.chord.Chord G#2 C3 E-3 B3 E-4 F#4 B-4>,"[0, 3, 5, 7, 8, -3]","[3, 6, 8, 10, 11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,69,4
0.0,<music21.chord.Chord F#2 B-2 C#3 C4 E4 G4 C5>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,70,1
2.0,<music21.chord.Chord F#2 B-2 C#3 C4 E4 G4 B-4 C5 C#5 F#5 G5 C6 E6>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,70,2
6.0,<music21.chord.Chord B-4 C#5 F#5 G5 C6 E6>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,70,4
0.0,<music21.chord.Chord F#1 B-1 C#2 C3 E3 G3 C4>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,71,1
2.0,<music21.chord.Chord F#1 B-1 C#2 C3 E3 G3 C4 C5 E5 G5 B-5 C#6 F#6>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,71,2
0.0,<music21.chord.Chord C5 E5 G5 B-5 C#6 F#6>,"[0, 2, 3, 6, -4, -3]","[4, 6, 7, 10, 0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,72,1
