offset,Chord,NormalForm,PCsInNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
232.625,<music21.chord.Chord F4 B3 G#2>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,217,,
233.125,<music21.chord.Chord E-4 B3 B2>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,217,,
233.625,<music21.chord.Chord D4 B3 F3>,"[0, 3, 6]","[11, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,218,,
234.125,<music21.chord.Chord E-4 G#3 F3>,"[0, 2, 5]","[3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,218,,
234.3333333,<music21.chord.Chord F4 E-4 G#3 F3>,"[0, 2, 5]","[3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,218,,
234.375,<music21.chord.Chord F4 G#3 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,218,,
234.5833333,<music21.chord.Chord G#3 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,218,,
234.625,<music21.chord.Chord F#4 B-3 F3>,"[0, 1, 5]","[5, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,219,,
235.125,<music21.chord.Chord F#4 B-3 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,219,,
235.3333333,<music21.chord.Chord D3 F#4 B-3 E-3>,"[0, 1, 4, 8]","[2, 3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,219,,
235.375,<music21.chord.Chord F#4 B-3 D3>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,219,,
235.5833333,<music21.chord.Chord F#4 B-3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,219,,
235.625,<music21.chord.Chord F#4 C4 E-3>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,220,,
236.125,<music21.chord.Chord F4 C#4 F#2>,"[0, 4, 5]","[1, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,220,,
236.3333333,<music21.chord.Chord E-4 F4 C#4 F#2>,"[0, 2, 4, 5]","[1, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,220,,
236.375,<music21.chord.Chord E-4 C#4 F#2>,"[0, 2, 5]","[1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,220,,
236.5833333,<music21.chord.Chord C#4 F#2>,"[0, 5]","[1, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,220,,
236.625,<music21.chord.Chord E-4 C4 G#2>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,221,,
237.125,<music21.chord.Chord C5 C4 G#2>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,221,,
237.625,<music21.chord.Chord F4 C4 A2>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,222,,
238.125,<music21.chord.Chord E-4 C#4 A2>,"[0, 4, 6]","[9, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,222,,
238.3333333,<music21.chord.Chord C4 E-4 C#4 A2>,"[0, 3, 4, 6]","[9, 0, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,222,,
238.375,<music21.chord.Chord E-4 C4 A2>,"[0, 3, 6]","[9, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,222,,
238.5833333,<music21.chord.Chord E-4 A2>,"[0, 6]","[3, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,222,,
238.625,<music21.chord.Chord C#4 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,223,,
239.125,<music21.chord.Chord C#4 F#3>,"[0, 5]","[1, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,223,,
239.625,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,224,,
240.125,<music21.chord.Chord B-4 C#4>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,224,,
240.625,<music21.chord.Chord C5 E-3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,225,,
241.125,<music21.chord.Chord B-4 F#3 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,225,,
241.625,<music21.chord.Chord A4 C4 C3>,"[0, 3]","[9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,226,,
242.125,<music21.chord.Chord B-4 C4 F3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,226,,
242.3333333,<music21.chord.Chord C5 B-4 C4 F3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,226,,
242.375,<music21.chord.Chord C5 C4 F3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,226,,
242.5833333,<music21.chord.Chord C4 F3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,226,,
242.625,<music21.chord.Chord C#5 C4 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,227,,
243.125,<music21.chord.Chord C#5 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,227,,
243.3333333,<music21.chord.Chord A3 C#5 B-3 B-2>,"[0, 1, 4]","[9, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,227,,
243.375,<music21.chord.Chord C#5 A3 B-2>,"[0, 1, 4]","[9, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,227,,
243.5833333,<music21.chord.Chord C#5 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,227,,
243.625,<music21.chord.Chord C#5 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,228,,
244.125,<music21.chord.Chord C5 C#3 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,228,,
244.3333333,<music21.chord.Chord B-4 C5 C#3 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,228,,
244.375,<music21.chord.Chord B-4 C#3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,228,,
244.5833333,<music21.chord.Chord C#3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,228,,
244.625,<music21.chord.Chord G#4 D3 B-2>,"[0, 2, 6]","[8, 10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,229,,
245.125,<music21.chord.Chord F5 D3 G#2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,229,,
245.625,<music21.chord.Chord B-4 D3 F#2>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,230,,
246.125,<music21.chord.Chord G#4 D3 F2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,230,,
246.625,<music21.chord.Chord F#4 E-3 E-2>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,231,,
247.125,<music21.chord.Chord F#4 E-3 D2>,"[0, 1, 4]","[2, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,231,,
247.625,<music21.chord.Chord B-3 E-2>,"[0, 5]","[10, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,232,,
248.125,<music21.chord.Chord B-3 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,232,,
248.625,<music21.chord.Chord B-3 B2>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,233,,
249.125,<music21.chord.Chord D4 B-3 B2>,"[0, 1, 4]","[10, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,233,,
249.625,<music21.chord.Chord E-4 G#3 B2>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,234,,
250.125,<music21.chord.Chord F#4 F#3 B2>,"[0, 5]","[6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,234,,
250.625,<music21.chord.Chord G#4 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,235,,
251.125,<music21.chord.Chord G#4 F3 C2>,"[0, 3, 7]","[5, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,235,,
251.625,<music21.chord.Chord G#3 C#2>,"[0, 5]","[8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,236,,
252.125,<music21.chord.Chord G#3 F2>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,236,,
252.625,<music21.chord.Chord G#3 B-2>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,237,,
253.125,<music21.chord.Chord C4 G#3 B-2>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,237,,
253.625,<music21.chord.Chord C#4 F#3 B-2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,238,,
254.125,<music21.chord.Chord F4 F3 B-2>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,238,,
254.625,<music21.chord.Chord F#4 E-3 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,239,,
255.125,<music21.chord.Chord F#4 D3 B2>,"[0, 3, 7]","[11, 2, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,239,,
255.625,<music21.chord.Chord F#4 E-3 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,240,,
256.125,<music21.chord.Chord F#4 F#3 B-2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,240,,
256.625,<music21.chord.Chord F#4 C4 A2>,"[0, 3, 6]","[6, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,241,,
257.125,<music21.chord.Chord F4 C#4 A3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,241,,
257.3333333,<music21.chord.Chord F4 E-4 C#4 A3>,"[0, 2, 4, 8]","[1, 3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,241,,
257.375,<music21.chord.Chord F4 E-4 A3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,241,,
257.5833333,<music21.chord.Chord F4 A3>,"[0, 4]","[5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,241,,
257.625,<music21.chord.Chord C5 F4 A3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,242,,
257.875,<music21.chord.Chord C#5 F4 A3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,242,,
258.125,<music21.chord.Chord E-5 F4 A3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,242,,
258.625,<music21.chord.Chord E-5 F4 B-3>,"[0, 2, 7]","[3, 5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,243,,
259.125,<music21.chord.Chord D5 B-4 B-3>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,243,,
259.625,<music21.chord.Chord E-5 G#4>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,244,,
260.125,<music21.chord.Chord F#5 F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,244,,
260.625,<music21.chord.Chord G#4 F#4>,"[0, 2]","[6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,245,,
261.125,<music21.chord.Chord B4 F4>,"[0, 6]","[5, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,245,,
261.625,<music21.chord.Chord F5 E-4>,"[0, 2]","[3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,246,,
262.125,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,246,,
262.625,<music21.chord.Chord F5 F#4>,"[0, 1]","[5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,247,,
263.125,<music21.chord.Chord E-5 F#4>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,247,,
263.3333333,<music21.chord.Chord D5 E-5 F#4>,"[0, 1, 4]","[2, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,247,,
263.375,<music21.chord.Chord D5 F#4>,"[0, 4]","[2, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,247,,
263.5833333,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,247,,
263.625,<music21.chord.Chord E-5 F#4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,248,,
264.125,<music21.chord.Chord F#4 F4 B2>,"[0, 1, 6]","[5, 6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,248,,
264.3333333,<music21.chord.Chord F#4 E-4 F4 B2>,"[0, 4, 6, 7]","[11, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,248,,
264.375,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,248,,
264.5833333,<music21.chord.Chord F#4 B2>,"[0, 5]","[6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,248,,
264.625,<music21.chord.Chord G#4 E-4 C3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,249,,
265.125,<music21.chord.Chord G#4 C5 C3>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,249,,
265.625,<music21.chord.Chord A4 F4 C3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,250,,
266.125,<music21.chord.Chord A4 E-4 F3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,250,,
266.625,<music21.chord.Chord B-4 C#4 F3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,251,,
267.125,<music21.chord.Chord B-4 C4 F#2>,"[0, 4, 6]","[6, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,251,,
267.3333333,<music21.chord.Chord B-4 C#4 C4 F#2>,"[0, 4, 6, 7]","[6, 10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,251,,
267.375,<music21.chord.Chord B-4 C#4 F#2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,251,,
267.5833333,<music21.chord.Chord B-4 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,251,,
267.625,<music21.chord.Chord B-4 E-4 B-2>,"[0, 5]","[10, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
267.875,<music21.chord.Chord B-4 C#4 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
268.125,<music21.chord.Chord B-4 C4 C#3>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
268.3333333,<music21.chord.Chord B-4 B-3 C4 C#3>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
268.375,<music21.chord.Chord B-4 B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
268.5833333,<music21.chord.Chord B-4 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,252,,
268.625,<music21.chord.Chord C5 F#4 E-2>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,253,,
269.125,<music21.chord.Chord B-4 F#4 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,253,,
269.625,<music21.chord.Chord A4 F#4 C3>,"[0, 3, 6]","[6, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,254,,
270.125,<music21.chord.Chord B-4 F4 C3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,254,,
270.3333333,<music21.chord.Chord C5 B-4 E-4 F4 C3>,"[0, 2, 5, 7]","[10, 0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,254,,
270.375,<music21.chord.Chord C5 E-4 C3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,254,,
270.5833333,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,254,,
270.625,<music21.chord.Chord C#5 F4 C3>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,255,,
271.125,<music21.chord.Chord C#5 F3 B-2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,255,,
271.3333333,<music21.chord.Chord C#5 F3 A2 B-2>,"[0, 1, 4, 8]","[9, 10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,255,,
271.375,<music21.chord.Chord C#5 F3 A2>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,255,,
271.5833333,<music21.chord.Chord C#5 F3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,255,,
271.625,<music21.chord.Chord C#5 F4 B-2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,256,,
272.125,<music21.chord.Chord C5 F4 C#2>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,256,,
272.3333333,<music21.chord.Chord B-4 C5 F4 C#2>,"[0, 2, 3, 7]","[10, 0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,256,,
272.375,<music21.chord.Chord B-4 F4 C#2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,256,,
272.5833333,<music21.chord.Chord F4 C#2>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,256,,
272.625,<music21.chord.Chord G#4 F4 D2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,257,,
273.125,<music21.chord.Chord F5 G#4 D2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,257,,
273.625,<music21.chord.Chord B-4 F#4 D3>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,258,,
274.125,<music21.chord.Chord G#4 F4 D3>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,258,,
274.625,<music21.chord.Chord F#4 E-4 E-3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,259,,
275.125,<music21.chord.Chord F#4 E-4 B-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,259,,
275.625,<music21.chord.Chord F#4 E-4 E-3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,260,,
276.125,<music21.chord.Chord F#4 E-4 C#3>,"[0, 2, 5]","[1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,260,,
276.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,261,,
277.125,<music21.chord.Chord E-5 F#4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,261,,
277.625,<music21.chord.Chord G#4 F4 B2>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,262,,
278.125,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,262,,
278.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,263,,
279.125,<music21.chord.Chord F#4 E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,263,,
279.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,264,,
280.125,<music21.chord.Chord F#4 E-4 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,264,,
280.625,<music21.chord.Chord F#4 E-4 G#2>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,265,,
281.125,<music21.chord.Chord E-5 F#4 G#2>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,265,,
281.625,<music21.chord.Chord G#4 F4 B-2>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,266,,
282.125,<music21.chord.Chord F#4 E-4 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,266,,
282.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,267,,
283.125,<music21.chord.Chord G#4 F4 B2>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,267,,
283.625,<music21.chord.Chord B-4 F#4 B2>,"[0, 4, 5]","[6, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,268,,
284.125,<music21.chord.Chord B-4 F#3 C3>,"[0, 4, 6]","[6, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,268,,
284.3333333,<music21.chord.Chord B-4 G#3 F#3 C3>,"[0, 2, 4, 6]","[6, 8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,268,,
284.375,<music21.chord.Chord B-4 G#3 C3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,268,,
284.5833333,<music21.chord.Chord B-4 C3>,"[0, 2]","[10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,268,,
284.625,<music21.chord.Chord G#4 B-3 C#3>,"[0, 2, 5]","[8, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,269,,
284.875,<music21.chord.Chord F#4 B-3 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,269,,
285.125,<music21.chord.Chord F#4 B3 C#3>,"[0, 2, 7]","[11, 1, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,269,,
285.625,<music21.chord.Chord F#4 G#3 C#3>,"[0, 2, 7]","[6, 8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,270,,
286.125,<music21.chord.Chord F4 C#4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,270,,
286.3333333,<music21.chord.Chord F4 B3 C#4 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,270,,
286.375,<music21.chord.Chord F4 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,270,,
286.5833333,<music21.chord.Chord F4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,270,,
286.625,<music21.chord.Chord F#4 B-3 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,271,,
287.125,<music21.chord.Chord F4>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,271,,
287.625,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,272,,
288.125,<music21.chord.Chord B-4>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,272,,
288.625,<music21.chord.Chord B3>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,273,,
288.875,<music21.chord.Chord B3 B-3>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,273,,
289.125,<music21.chord.Chord E-4 G#3>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,273,,
