offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord F2 A-3 E-5 B-5 D6>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,23,1
0.5,<music21.chord.Chord A-2 B-3 C5 E-5>,"[0, 2, -8, -5]","[8, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,,,23,2
1.5,<music21.chord.Chord B-2 C4 E-4 F4>,"[0, -10, -7, -5]","[10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,23,4
2.5,<music21.chord.Chord B-2 A-3 C4 E-4 A-4 F5>,"[0, 2, -8, -5, -3]","[8, 10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,23,6
0.0,<music21.chord.Chord B-4 F5>,"[0, 5]","[5, 10]",Copland_Piano_Blues_No_3.mxl,,,24,1
0.5,<music21.chord.Chord A-4>,[0],[8],Copland_Piano_Blues_No_3.mxl,,,24,1 1/2
1.0,<music21.chord.Chord C4 A-4>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,24,2
1.5,<music21.chord.Chord C4 G5>,"[0, -7]","[7, 0]",Copland_Piano_Blues_No_3.mxl,,,24,2 1/2
2.0,<music21.chord.Chord C5 G5>,"[0, -7]","[7, 0]",Copland_Piano_Blues_No_3.mxl,,,24,3
2.5,<music21.chord.Chord C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,24,3 1/2
3.0,<music21.chord.Chord A-4 E-5>,"[0, 5]","[3, 8]",Copland_Piano_Blues_No_3.mxl,,,24,4
3.5,<music21.chord.Chord A-4 C5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,24,4 1/2
0.0,<music21.chord.Chord A-4 B-4>,"[0, 2]","[8, 10]",Copland_Piano_Blues_No_3.mxl,,,25,1
0.5,<music21.chord.Chord A-4 C5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,25,1 1/2
1.0,<music21.chord.Chord E-4 C5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,25,2
1.5,<music21.chord.Chord E-4 B-5>,"[0, -7]","[10, 3]",Copland_Piano_Blues_No_3.mxl,,,25,2 1/2
2.0,<music21.chord.Chord E-5 B-5>,"[0, -7]","[10, 3]",Copland_Piano_Blues_No_3.mxl,,,25,3
2.5,<music21.chord.Chord E-5 F5>,"[0, 2]","[3, 5]",Copland_Piano_Blues_No_3.mxl,,,25,3 1/2
3.0,<music21.chord.Chord C4 F5>,"[0, 5]","[0, 5]",Copland_Piano_Blues_No_3.mxl,,,25,4
3.5,<music21.chord.Chord C4 A-5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,25,4 1/2
0.0,<music21.chord.Chord F3 E-4 G4 D6>,"[0, 1, 3, 5]","[2, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,26,1
0.5,<music21.chord.Chord G3 D4 F4 B-5>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Copland_Piano_Blues_No_3.mxl,,,26,1 1/2
1.5,<music21.chord.Chord A-3 G4 B-4 G5>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,26,2 1/2
2.0,<music21.chord.Chord A-3 G4 B-4 G5>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,26,3
3.0,<music21.chord.Chord C3 A-3 G4 B-4 G5>,"[0, 1, 3, -7]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,,,26,4
3.5,<music21.chord.Chord C3 A-3 G4 B-5>,"[0, 1, 3, -7]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,,,26,4 1/2
0.0,<music21.chord.Chord F3 E-4 G4 D5 D6>,"[0, 1, 3, 5]","[2, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,27,1
0.5,<music21.chord.Chord G3 D4 F4 B-4 B-5>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Copland_Piano_Blues_No_3.mxl,,,27,1 1/2
1.5,<music21.chord.Chord A-3 E-4 G4 E-5 E-6>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,,,27,2 1/2
2.0,<music21.chord.Chord A-3 E-4 G4 E-5 E-6>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,,,27,3
3.0,<music21.chord.Chord A-3 E-4 G4 B-4 E-5 E-6>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,27,4
3.5,<music21.chord.Chord A-3 E-4 G4 B-4 G5 G6>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,27,4 1/2
0.0,<music21.chord.Chord A-3 B-4 F5 F6>,"[0, 3, 5]","[5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,28,1
0.5,<music21.chord.Chord B-3 A-4 D-5 D-6>,"[0, 2, -7]","[8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,28,1 1/2
1.5,<music21.chord.Chord C-4 B-4 D-5 F5 D-6 F6>,"[0, 1, -9, -5]","[10, 11, 1, 5]",Copland_Piano_Blues_No_3.mxl,,,28,2 1/2
2.0,<music21.chord.Chord C-4 B-4 D-5 F5 D-6 F6>,"[0, 1, -9, -5]","[10, 11, 1, 5]",Copland_Piano_Blues_No_3.mxl,,,28,3
3.0,<music21.chord.Chord D-4 A-4 C5 E-5 C6 E-6>,"[0, -8, -7, -5]","[8, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,28,4
0.0,<music21.chord.Chord E-4 G-4 B-4 F5 F6>,"[0, 2, 3, 7]","[3, 5, 6, 10]",Copland_Piano_Blues_No_3.mxl,,,29,1
0.5,<music21.chord.Chord F4 A-4 C5 D-5 D-6>,"[0, 1, 5, 8]","[0, 1, 5, 8]",Copland_Piano_Blues_No_3.mxl,,,29,1 1/2
1.0,<music21.chord.Chord F4 A-4 C5 D-5 D-6>,"[0, 1, 5, 8]","[0, 1, 5, 8]",Copland_Piano_Blues_No_3.mxl,,,29,2
1.5,<music21.chord.Chord G-4 B-4 D-5 F5 D-6 F6>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,29,2 1/2
2.0,<music21.chord.Chord G-4 B-4 D-5 F5 D-6 F6>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,29,3
3.0,<music21.chord.Chord G-4 B-4 D-5 G-5 D-6 G-6>,"[0, 4, -5]","[6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,29,4
0.0,<music21.chord.Chord D-5 E-5 A-5 D-6 A-6>,"[0, 2, 7]","[1, 3, 8]",Copland_Piano_Blues_No_3.mxl,,,30,1
0.5,<music21.chord.Chord G-4 A-4 D-5 G-5 D-6>,"[0, 2, -5]","[6, 8, 1]",Copland_Piano_Blues_No_3.mxl,,,30,1 1/2
1.5,<music21.chord.Chord B-3 F4 G-4 B-4 D-5>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,30,2 1/2
2.0,<music21.chord.Chord B-3 F4 G-4 B-4 D-5>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,30,3
3.0,<music21.chord.Chord D-3 B-3 F4 G-4 B-4 D-5>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,30,4
0.0,<music21.chord.Chord E-3 D-4 F4>,"[0, 2, 4]","[1, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,31,1
0.5,<music21.chord.Chord F3 C4 E-4>,"[0, 3, 5]","[0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,31,1 1/2
1.5,<music21.chord.Chord F3 C4 E-4>,"[0, 3, 5]","[0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,31,2 1/2
1.75,<music21.chord.Chord G-3 F4 D-5>,"[0, 4, 5]","[1, 5, 6]",Copland_Piano_Blues_No_3.mxl,,,31,2 3/4
2.0,<music21.chord.Chord G-3 F4 D-5>,"[0, 4, 5]","[1, 5, 6]",Copland_Piano_Blues_No_3.mxl,,,31,3
3.0,<music21.chord.Chord B-2 G-3 F4 D-5>,"[0, 1, 5, -4]","[5, 6, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,31,4
