offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
1/3,<music21.chord.Chord G3 C6>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,97,1 1/3
2/3,<music21.chord.Chord F3 B-5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,,,97,1 2/3
1.0,<music21.chord.Chord G3 C6>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,97,2
4/3,<music21.chord.Chord F3 B-5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,,,97,2 1/3
5/3,<music21.chord.Chord E-3 A-5>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,,,97,2 2/3
0.0,<music21.chord.Chord G3 B-5>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,98,1
1/3,<music21.chord.Chord F3 A-5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,98,1 1/3
2/3,<music21.chord.Chord E-3 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,98,1 2/3
1.0,<music21.chord.Chord F3 A-5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,98,2
1.5,<music21.chord.Chord D3 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,98,2 1/2
0.0,<music21.chord.Chord E-3 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,99,1
0.5,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,99,1 1/2
1.0,<music21.chord.Chord F3 A-4>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,99,2
1.5,<music21.chord.Chord F3 F5>,[0],[5],Simpson_Invention_no6.xml,,,99,2 1/2
0.0,<music21.chord.Chord B-3 G4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,100,1
1/3,<music21.chord.Chord B-3 B-4>,[0],[10],Simpson_Invention_no6.xml,,,100,1 1/3
2/3,<music21.chord.Chord B-3 E-5>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,100,1 2/3
1.0,<music21.chord.Chord B-2 F4>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,,,100,2
1.5,<music21.chord.Chord B-2 D5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,100,2 1/2
0.0,<music21.chord.Chord C3 E-5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,101,1
0.5,<music21.chord.Chord C3 C5>,[0],[0],Simpson_Invention_no6.xml,,,101,1 1/2
1.0,<music21.chord.Chord B-2 G4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,101,2
1.5,<music21.chord.Chord B-2 D5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,101,2 1/2
0.0,<music21.chord.Chord A-2 C5>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,102,1
1/3,<music21.chord.Chord A-2 B-4>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,,,102,1 1/3
2/3,<music21.chord.Chord A-2 A-4>,[0],[8],Simpson_Invention_no6.xml,,,102,1 2/3
1.0,<music21.chord.Chord G2 E-4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,102,2
1.5,<music21.chord.Chord G2 B-4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,102,2 1/2
0.0,<music21.chord.Chord F2 A-4>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,103,1
0.5,<music21.chord.Chord F2 F4>,[0],[5],Simpson_Invention_no6.xml,,,103,1 1/2
1.0,<music21.chord.Chord A-2 C4>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,103,2
1.5,<music21.chord.Chord A-2 A-3>,[0],[8],Simpson_Invention_no6.xml,,,103,2 1/2
0.0,<music21.chord.Chord B-2 G3>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,104,1
1/3,<music21.chord.Chord B-2 B-3>,[0],[10],Simpson_Invention_no6.xml,,,104,1 1/3
2/3,<music21.chord.Chord B-2 E-4>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,104,1 2/3
1.0,<music21.chord.Chord B-1 F3>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,,,104,2
4/3,<music21.chord.Chord B-1 A-3>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,,,104,2 1/3
5/3,<music21.chord.Chord B-1 D4>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,104,2 2/3
0.0,<music21.chord.Chord E-2>,[0],[3],Simpson_Invention_no6.xml,,,105,1
0.5,<music21.chord.Chord E-2 G3>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,105,1 1/2
1.0,<music21.chord.Chord G2 B-3>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,105,2
1.5,<music21.chord.Chord B-2 E-4>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,105,2 1/2
0.0,<music21.chord.Chord A-2 F4>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,106,1
0.5,<music21.chord.Chord A-2 E-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,,,106,1 1/2
1.0,<music21.chord.Chord B-2 D4>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,106,2
1.5,<music21.chord.Chord B-2 C4>,"[0, -10]","[10, 0]",Simpson_Invention_no6.xml,,,106,2 1/2
0.0,<music21.chord.Chord E-2 B-3>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,107,1
0.5,<music21.chord.Chord G2 E-4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,107,1 1/2
1.0,<music21.chord.Chord B-2 E-4>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,107,2
1.5,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,107,2 1/2
0.0,<music21.chord.Chord F3 A-4>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,108,1
0.5,<music21.chord.Chord E-3 A-4>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,,,108,1 1/2
1.0,<music21.chord.Chord D3 B-4>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,108,2
1.125,<music21.chord.Chord D3 A-4>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,,,108,2 1/8
1.25,<music21.chord.Chord D3 B-4>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,108,2 1/4
1.375,<music21.chord.Chord D3 A-4>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,,,108,2 3/8
1.5,<music21.chord.Chord B-2 B-4>,[0],[10],Simpson_Invention_no6.xml,,,108,2 1/2
1.625,<music21.chord.Chord B-2 A-4>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,,,108,2 5/8
1.75,<music21.chord.Chord B-2 G4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,108,2 3/4
1.875,<music21.chord.Chord B-2 A-4>,"[0, 2]","[8, 10]",Simpson_Invention_no6.xml,,,108,2 7/8
0.0,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,109,1
0.5,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,109,1 1/2
1.0,<music21.chord.Chord G3 B-4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,109,2
1.5,<music21.chord.Chord B-3 E-5>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,109,2 1/2
0.0,<music21.chord.Chord A-3 F5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,110,1
0.5,<music21.chord.Chord A-3 E-5>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,,,110,1 1/2
1.0,<music21.chord.Chord B-3 D5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,110,2
1.5,<music21.chord.Chord B-3 C5>,"[0, -10]","[10, 0]",Simpson_Invention_no6.xml,,,110,2 1/2
0.0,<music21.chord.Chord E-3 B-4>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,111,1
0.5,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,111,1 1/2
1.0,<music21.chord.Chord B-3 E-5>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,111,2
1.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,111,2 1/2
0.0,<music21.chord.Chord F4 A-5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,112,1
0.5,<music21.chord.Chord E-4 A-5>,"[0, 5]","[3, 8]",Simpson_Invention_no6.xml,,,112,1 1/2
1.0,<music21.chord.Chord D4 B-5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,112,2
1.125,<music21.chord.Chord D4 A-5>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,,,112,2 1/8
