offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord E3 A#3 C#4 A#4>,"[0, -9, -6]","[10, 1, 4]",Sculthorpe_Sea_Chant.mxl,,,29,1
1.0,<music21.chord.Chord E3 A#3 C#4 A#4>,"[0, -9, -6]","[10, 1, 4]",Sculthorpe_Sea_Chant.mxl,,,29,1 2/3
1.5,<music21.chord.Chord E3 G#3 B3 G4>,"[0, 3, 4, 7]","[4, 7, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,29,2
2.25,<music21.chord.Chord E3 G#3 B3 F#4>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,29,2 1/2
2.5,<music21.chord.Chord E3 G#3 B3 G4>,"[0, 3, 4, 7]","[4, 7, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,29,2 2/3
0.0,<music21.chord.Chord E3 A#3 C#4 A#4>,"[0, -9, -6]","[10, 1, 4]",Sculthorpe_Sea_Chant.mxl,,,30,1
0.5,<music21.chord.Chord E3 A#3 C#4 F#4>,"[0, -9, -6, -4]","[10, 1, 4, 6]",Sculthorpe_Sea_Chant.mxl,,,30,1 1/3
1.5,<music21.chord.Chord E3 G#3 B3 G#4>,"[0, 4, 7]","[4, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,30,2
2.5,<music21.chord.Chord E3 G#3 B3 B4>,"[0, 4, 7]","[4, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,30,2 2/3
0.0,<music21.chord.Chord E3 A#3 C#4 F#4>,"[0, -9, -6, -4]","[10, 1, 4, 6]",Sculthorpe_Sea_Chant.mxl,,,31,1
1.0,<music21.chord.Chord E3 A#3 C#4 E4>,"[0, -9, -6]","[10, 1, 4]",Sculthorpe_Sea_Chant.mxl,,,31,1 2/3
1.5,<music21.chord.Chord E3 G#3 B3 A#4>,"[0, 4, 6, 7]","[4, 8, 10, 11]",Sculthorpe_Sea_Chant.mxl,,,31,2
2.0,<music21.chord.Chord E3 G#3 B3 B4>,"[0, 4, 7]","[4, 8, 11]",Sculthorpe_Sea_Chant.mxl,,,31,2 1/3
0.0,<music21.chord.Chord E3 A#3 C#4 F#4>,"[0, -9, -6, -4]","[10, 1, 4, 6]",Sculthorpe_Sea_Chant.mxl,,,32,1
1.5,<music21.chord.Chord F#3 F#4>,[0],[6],Sculthorpe_Sea_Chant.mxl,,,32,2
2.5,<music21.chord.Chord B3>,[0],[11],Sculthorpe_Sea_Chant.mxl,,,32,2 2/3
